layer_index,item_index,image_word,condition,pass,probability_congruent
0,47,beer,incongruent,❌,0.5068963898713091
0,48,waiter,congruent,✅,0.5159051997582939
0,48,taxi,congruent,✅,0.548767737495746
0,48,waiter,incongruent,❌,0.5498594999330927
0,48,taxi,incongruent,❌,0.5096894775635182
0,49,parents,congruent,✅,0.5644560828728368
0,49,keys,congruent,✅,0.5075475492278294
0,49,parents,incongruent,❌,0.5067584871233218
0,49,keys,incongruent,❌,0.5639846911503953
0,5,distress,congruent,❌,0.4583390617658121
0,5,tranquility,congruent,✅,0.511762207918046
0,5,distress,incongruent,❌,0.5169264064122602
0,5,tranquility,incongruent,✅,0.45555385037450913
0,50,sofa,congruent,❌,0.46568059159774733
0,50,sky,congruent,✅,0.5019598909616932
0,50,sofa,incongruent,❌,0.5022510303572977
0,50,sky,incongruent,✅,0.4633562062795219
0,51,obesity,congruent,✅,0.5434391364779755
0,51,homework,congruent,❌,0.4786079788628469
0,51,obesity,incongruent,✅,0.47469572973847074
0,51,homework,incongruent,❌,0.5369958389113357
0,52,quiz,congruent,❌,0.46691951524148456
0,52,commute,congruent,❌,0.4832818784212609
0,52,quiz,incongruent,✅,0.4817725328598651
0,52,commute,incongruent,✅,0.467651643038015
0,53,migraine,congruent,✅,0.5297196903559619
0,53,excitement,congruent,✅,0.5301490321484922
0,53,migraine,incongruent,❌,0.5384713991027033
0,53,excitement,incongruent,❌,0.5190498978131095
0,54,niece,congruent,✅,0.5185253495339527
0,54,husband,congruent,✅,0.5005201498893683
0,54,niece,incongruent,❌,0.5050346510656561
0,54,husband,incongruent,❌,0.515667634740068
0,55,film,congruent,❌,0.4738877700792289
0,55,sunrise,congruent,❌,0.4712777693184381
0,55,film,incongruent,✅,0.47342364435854645
0,55,sunrise,incongruent,✅,0.46779349709441187
0,56,lecture,congruent,✅,0.5017211126150508
0,56,banquet,congruent,✅,0.5358789794112464
0,56,lecture,incongruent,❌,0.5125046846709005
0,56,banquet,incongruent,❌,0.5039205849067229
0,57,drink,congruent,✅,0.5296607576704859
0,57,textbook,congruent,✅,0.5127836868555923
0,57,drink,incongruent,❌,0.5270141347561538
0,57,textbook,incongruent,❌,0.5184169393426721
0,58,pool,congruent,❌,0.4962070401007148
0,58,snow,congruent,✅,0.5343983604709113
0,58,pool,incongruent,❌,0.5244650619534178
0,58,snow,incongruent,✅,0.4983320994701012
0,59,passport,congruent,❌,0.4925083633717609
0,59,plushy,congruent,❌,0.462525188810365
0,59,passport,incongruent,✅,0.46543877092072455
0,59,plushy,incongruent,✅,0.4875876982042374
0,6,patients,congruent,✅,0.5429618668003139
0,6,students,congruent,❌,0.4919979591587823
0,6,patients,incongruent,✅,0.4955940738568294
0,6,students,incongruent,❌,0.539722624089516
0,60,sister,congruent,✅,0.5361063218646224
0,60,father,congruent,❌,0.49964538902631617
0,60,sister,incongruent,❌,0.517710248600894
0,60,father,incongruent,❌,0.5217305134806333
0,61,game,congruent,✅,0.5051964361857054
0,61,sunset,congruent,❌,0.46085236679132063
0,61,game,incongruent,✅,0.4616497928543413
0,61,sunset,incongruent,✅,0.48810897860537733
0,62,holidays,congruent,✅,0.543301147401236
0,62,funeral,congruent,✅,0.5214462491152653
0,62,holidays,incongruent,❌,0.5334401957884455
0,62,funeral,incongruent,❌,0.5360586255248443
0,63,grades,congruent,❌,0.49548364264439815
0,63,affair,congruent,✅,0.5012332832410616
0,63,grades,incongruent,❌,0.5046145736753015
0,63,affair,incongruent,✅,0.49092795485081614
0,64,arrest,congruent,❌,0.481467518939123
0,64,stroke,congruent,❌,0.4968429535334379
0,64,arrest,incongruent,✅,0.4926110600707385
0,64,stroke,incongruent,✅,0.4864286345466023
0,65,pacifier,congruent,❌,0.41378048697278463
0,65,coffee,congruent,✅,0.5045150447098866
0,65,pacifier,incongruent,❌,0.5107131170615918
0,65,coffee,incongruent,✅,0.41397860726291863
0,66,sweets,congruent,❌,0.48026762918176774
0,66,sentencing,congruent,❌,0.44527860823807075
0,66,sweets,incongruent,✅,0.43474767142199616
0,66,sentencing,incongruent,✅,0.47748844582991523
0,67,nap,congruent,✅,0.5213383237849932
0,67,selfie,congruent,✅,0.5433040278536596
0,67,nap,incongruent,❌,0.5387020131794013
0,67,selfie,incongruent,❌,0.5203826441959685
0,68,diaper,congruent,✅,0.5352527207231714
0,68,tire,congruent,❌,0.4947620939468944
0,68,diaper,incongruent,✅,0.4947863684709302
0,68,tire,incongruent,❌,0.5251437126921344
0,69,chemotherapy,congruent,✅,0.5569189561051006
0,69,golf,congruent,❌,0.49069692165541384
0,69,chemotherapy,incongruent,✅,0.4687061751219137
0,69,golf,incongruent,❌,0.5656919501979314
0,7,consensus,congruent,❌,0.4856161228319646
0,7,deadlock,congruent,✅,0.5000973674746232
0,7,consensus,incongruent,✅,0.49551969525962924
0,7,deadlock,incongruent,✅,0.4846620654229531
0,70,thunder,congruent,✅,0.5011653552521019
0,70,lullaby,congruent,❌,0.46529340943787434
0,70,thunder,incongruent,✅,0.4542376165343591
0,70,lullaby,incongruent,❌,0.5134440792737122
0,71,pajamas,congruent,❌,0.4507554588926878
0,71,uniform,congruent,❌,0.46244036951796547
0,71,pajamas,incongruent,✅,0.45783981111381566
0,71,uniform,incongruent,✅,0.4775315012458442
0,72,gown,congruent,❌,0.46643019615765974
0,72,sweats,congruent,✅,0.5041737469454359
0,72,gown,incongruent,✅,0.49945255143092365
0,72,sweats,incongruent,✅,0.48171179631667976
0,73,deadline,congruent,✅,0.5268962891125704
0,73,bed,congruent,✅,0.5033868900330714
0,73,deadline,incongruent,✅,0.4792829177696932
0,73,bed,incongruent,❌,0.5252071650593356
0,74,kindergarten,congruent,❌,0.46853935160274646
0,74,jail,congruent,✅,0.5020818420382315
0,74,kindergarten,incongruent,❌,0.5078251590527499
0,74,jail,incongruent,✅,0.46447357888625257
0,75,interrogated,congruent,❌,0.4675403321290309
0,75,tickled,congruent,❌,0.4807941999521889
0,75,interrogated,incongruent,✅,0.4787621048407446
0,75,tickled,incongruent,✅,0.4514781371476024
0,76,sandcastle,congruent,✅,0.5047171318587509
0,76,snowman,congruent,✅,0.5358788471066038
0,76,sandcastle,incongruent,❌,0.5381591841731486
0,76,snowman,incongruent,❌,0.5039679213140228
0,77,music,congruent,✅,0.5296654523986517
0,77,pizza,congruent,❌,0.4884200599588731
0,77,music,incongruent,✅,0.4989385241897133
0,77,pizza,incongruent,❌,0.5167086485282117
0,78,playoffs,congruent,✅,0.5101749057329448
0,78,cartoon,congruent,✅,0.5058883290395495
0,78,playoffs,incongruent,❌,0.5032803403746238
0,78,cartoon,incongruent,❌,0.5110142070002471
0,79,alcoholism,congruent,❌,0.47400110997455464
0,79,academics,congruent,❌,0.4340098097005544
0,79,alcoholism,incongruent,✅,0.4256182406242254
0,79,academics,incongruent,✅,0.4676688641648801
0,8,engagement,congruent,✅,0.5242291640966507
0,8,cancer,congruent,❌,0.463437370151002
0,8,engagement,incongruent,✅,0.47545966040569465
0,8,cancer,incongruent,❌,0.5066402726762441
0,9,terminal,congruent,❌,0.4790883023439761
0,9,classroom,congruent,✅,0.5377815879383787
0,9,terminal,incongruent,❌,0.5341430414419464
0,9,classroom,incongruent,✅,0.4850770475257164
1,0,library,congruent,❌,0.4305020562978899
1,0,refrigerator,congruent,✅,0.5389178731301106
1,0,library,incongruent,❌,0.5528171079427253
1,0,refrigerator,incongruent,✅,0.4096847056729255
1,1,disappointment,congruent,✅,0.5770911432284663
1,1,delight,congruent,✅,0.5246779768455199
1,1,disappointment,incongruent,❌,0.5451111635522939
1,1,delight,incongruent,❌,0.5570758133913825
1,10,cash,congruent,❌,0.3997137271186057
1,10,groceries,congruent,✅,0.5367423942877206
1,10,cash,incongruent,❌,0.5126276900620661
1,10,groceries,incongruent,✅,0.41638622794934993
1,11,lonely,congruent,❌,0.49129387555323406
1,11,confident,congruent,✅,0.5647953323319242
1,11,lonely,incongruent,❌,0.5526884088463876
1,11,confident,incongruent,✅,0.49168984789001535
1,12,joy,congruent,✅,0.5418855765339247
1,12,outrage,congruent,✅,0.5471764423799694
1,12,joy,incongruent,❌,0.5402676950791594
1,12,outrage,incongruent,❌,0.5453644549246586
1,13,traffic,congruent,✅,0.5719236296769972
1,13,snowstorm,congruent,✅,0.6326666828804193
1,13,traffic,incongruent,❌,0.6381006324163836
1,13,snowstorm,incongruent,❌,0.5633937836542867
1,14,laughter,congruent,❌,0.4531813578771405
1,14,frustration,congruent,✅,0.5070559188529787
1,14,laughter,incongruent,❌,0.5114127797345466
1,14,frustration,incongruent,✅,0.45692605961946475
1,15,calculator,congruent,❌,0.4153950904580075
1,15,instrument,congruent,❌,0.49793793524640395
1,15,calculator,incongruent,✅,0.47635651966569387
1,15,instrument,incongruent,✅,0.4132143551550728
1,16,orchestra,congruent,✅,0.5160183542350398
1,16,racers,congruent,✅,0.5509718374167815
1,16,orchestra,incongruent,❌,0.5238802681176202
1,16,racers,incongruent,❌,0.529192738719885
1,17,retirement,congruent,✅,0.6443253767316184
1,17,playdate,congruent,❌,0.49911385803744324
1,17,retirement,incongruent,❌,0.5291916107657987
1,17,playdate,incongruent,❌,0.6090062485101013
1,18,relieved,congruent,❌,0.41265288443069137
1,18,depressed,congruent,❌,0.3115665037906321
1,18,relieved,incongruent,✅,0.34051060501628666
1,18,depressed,incongruent,✅,0.3990012351520857
1,19,friends,congruent,✅,0.5667386059043007
1,19,weight,congruent,✅,0.5231744592452067
1,19,friends,incongruent,❌,0.511614719807722
1,19,weight,incongruent,❌,0.5629525891604915
1,2,overcoat,congruent,✅,0.5131306347520933
1,2,sandals,congruent,✅,0.5068365580112241
1,2,overcoat,incongruent,❌,0.5076949912837583
1,2,sandals,incongruent,❌,0.5143793634838606
1,20,lipstick,congruent,✅,0.5003942923042827
1,20,song,congruent,✅,0.5599606944065573
1,20,lipstick,incongruent,❌,0.5590212443411555
1,20,song,incongruent,✅,0.4814067858307747
1,21,fought,congruent,❌,0.42839669732647484
1,21,sang,congruent,❌,0.3888983122505379
1,21,fought,incongruent,✅,0.400414934158204
1,21,sang,incongruent,✅,0.4166536185220784
1,22,skeptical,congruent,❌,0.4375257815145431
1,22,reassured,congruent,✅,0.501826722767688
1,22,skeptical,incongruent,✅,0.4990552315935477
1,22,reassured,incongruent,✅,0.4180982566809705
1,23,graduation,congruent,✅,0.5056479121318234
1,23,operation,congruent,❌,0.41240169334838483
1,23,graduation,incongruent,✅,0.3961209676060217
1,23,operation,incongruent,❌,0.5132548622875204
1,24,bride,congruent,❌,0.42918949012504914
1,24,aftermath,congruent,❌,0.4686865313800988
1,24,bride,incongruent,✅,0.47600785815023783
1,24,aftermath,incongruent,✅,0.40189500030379405
1,25,teacher,congruent,✅,0.5081944556567449
1,25,daughter,congruent,✅,0.5706311735908546
1,25,teacher,incongruent,❌,0.5742477965252689
1,25,daughter,incongruent,❌,0.5030346235287323
1,26,roommate,congruent,❌,0.455194724226035
1,26,grandma,congruent,✅,0.6027916237668882
1,26,roommate,incongruent,❌,0.5941206709868326
1,26,grandma,incongruent,✅,0.4590757947587251
1,27,brother,congruent,✅,0.552872369599705
1,27,mother,congruent,✅,0.6078668439799532
1,27,brother,incongruent,❌,0.6103796705986747
1,27,mother,incongruent,❌,0.5448096369519246
1,28,preschool,congruent,✅,0.5203161341774575
1,28,prison,congruent,❌,0.4850228679757001
1,28,preschool,incongruent,✅,0.49430999008501997
1,28,prison,incongruent,✅,0.4758018354758374
1,29,hopeful,congruent,✅,0.5898714569780316
1,29,hopeless,congruent,✅,0.5232072479624925
1,29,hopeful,incongruent,❌,0.5112670024279391
1,29,hopeless,incongruent,❌,0.6023293793201911
1,3,marathon,congruent,❌,0.47897840825159843
1,3,exam,congruent,✅,0.5501244134829463
1,3,marathon,incongruent,❌,0.5413734557861966
1,3,exam,incongruent,✅,0.4567744428572007
1,30,appalled,congruent,❌,0.4544594396073662
1,30,overjoyed,congruent,✅,0.5076549175737252
1,30,appalled,incongruent,❌,0.5023249431730873
1,30,overjoyed,incongruent,✅,0.44956225806773775
1,31,reprimand,congruent,✅,0.5298830760466615
1,31,encouragement,congruent,❌,0.4607417655796941
1,31,reprimand,incongruent,✅,0.4696223997641156
1,31,encouragement,incongruent,❌,0.5259147990436513
1,32,angrily,congruent,❌,0.4948905716691035
1,32,cordially,congruent,❌,0.352282751378218
1,32,angrily,incongruent,✅,0.3525830940165049
1,32,cordially,incongruent,✅,0.4802568776491891
1,33,accusatory,congruent,❌,0.4695618537249793
1,33,flirtatious,congruent,❌,0.4203726390168979
1,33,accusatory,incongruent,✅,0.4342476964526987
1,33,flirtatious,incongruent,✅,0.46977997699544455
1,34,disapprovingly,congruent,✅,0.5922759025029957
1,34,lovingly,congruent,❌,0.49554479847821253
1,34,disapprovingly,incongruent,✅,0.4919080055964905
1,34,lovingly,incongruent,❌,0.5850873080782772
1,35,playful,congruent,✅,0.5338079642404433
1,35,distant,congruent,❌,0.49887619192470933
1,35,playful,incongruent,✅,0.49816056763162386
1,35,distant,incongruent,❌,0.5240295392031947
1,36,headphones,congruent,✅,0.535577795707605
1,36,mangoes,congruent,❌,0.4212440408828663
1,36,headphones,incongruent,✅,0.4132092549650105
1,36,mangoes,incongruent,❌,0.538194827851206
1,37,playroom,congruent,❌,0.42293228699698965
1,37,park,congruent,✅,0.5270636740864846
1,37,playroom,incongruent,❌,0.520067259467799
1,37,park,incongruent,✅,0.4279541118924467
1,38,bedroom,congruent,✅,0.588014438469541
1,38,backyard,congruent,✅,0.5326382278483829
1,38,bedroom,incongruent,❌,0.5284013226655127
1,38,backyard,incongruent,❌,0.5849210109440014
1,39,solemnly,congruent,❌,0.3723031740023197
1,39,excitedly,congruent,❌,0.4696006335391712
1,39,solemnly,incongruent,✅,0.45808097288580313
1,39,excitedly,incongruent,✅,0.38818754881329215
1,4,menu,congruent,❌,0.4261155672438708
1,4,prescription,congruent,✅,0.5101310373026842
1,4,menu,incongruent,✅,0.4968755539636428
1,4,prescription,incongruent,✅,0.43768275289498565
1,40,car,congruent,✅,0.5117037508104052
1,40,sock,congruent,✅,0.53730982048135
1,40,car,incongruent,❌,0.5213219265763035
1,40,sock,incongruent,❌,0.5046445916816155
1,41,overdressed,congruent,✅,0.6157032439343337
1,41,naked,congruent,✅,0.5064047250548103
1,41,overdressed,incongruent,❌,0.5042828849216494
1,41,naked,incongruent,❌,0.6076654454395022
1,42,shy,congruent,❌,0.46655761311818833
1,42,lively,congruent,❌,0.4675876182225671
1,42,shy,incongruent,✅,0.459977622956517
1,42,lively,incongruent,✅,0.47535918117645903
1,43,offended,congruent,❌,0.42469904167601213
1,43,flattered,congruent,❌,0.47821260949727473
1,43,offended,incongruent,✅,0.4959358123439747
1,43,flattered,incongruent,✅,0.4165543485464701
1,44,grandkid,congruent,❌,0.4733349672596593
1,44,cellmate,congruent,❌,0.47282741631843517
1,44,grandkid,incongruent,✅,0.47097567155837083
1,44,cellmate,incongruent,✅,0.47244590974871153
1,45,promoted,congruent,❌,0.48843875246315666
1,45,fired,congruent,✅,0.5112812708444128
1,45,promoted,incongruent,❌,0.530592365306827
1,45,fired,incongruent,✅,0.4754639421550074
1,46,shooting,congruent,✅,0.5061072398107231
1,46,celebration,congruent,✅,0.5046622472216052
1,46,shooting,incongruent,✅,0.4992266267431485
1,46,celebration,incongruent,❌,0.5108334988733132
1,47,crayon,congruent,❌,0.48833602326187164
1,47,beer,congruent,✅,0.5111204506496885
1,47,crayon,incongruent,❌,0.5069447664802603
1,47,beer,incongruent,✅,0.48402867977024433
1,48,waiter,congruent,✅,0.5399528133296183
1,48,taxi,congruent,✅,0.5441220995065336
1,48,waiter,incongruent,❌,0.5348385067650051
1,48,taxi,incongruent,❌,0.5411697887751504
1,49,parents,congruent,✅,0.6094564333117704
1,49,keys,congruent,✅,0.516913226729648
1,49,parents,incongruent,❌,0.5092830394624012
1,49,keys,incongruent,❌,0.6056470187859854
1,5,distress,congruent,❌,0.4322740641459854
1,5,tranquility,congruent,❌,0.4918362223551918
1,5,distress,incongruent,✅,0.4890973096687551
1,5,tranquility,incongruent,✅,0.4343745496255269
1,50,sofa,congruent,❌,0.4946212646008305
1,50,sky,congruent,✅,0.5909070181497449
1,50,sofa,incongruent,❌,0.5791191805727216
1,50,sky,incongruent,✅,0.4943884609080856
1,51,obesity,congruent,✅,0.6080811699121323
1,51,homework,congruent,❌,0.4534269998984296
1,51,obesity,incongruent,✅,0.42831113467347764
1,51,homework,incongruent,❌,0.6001703581856511
1,52,quiz,congruent,❌,0.4395177564199391
1,52,commute,congruent,❌,0.47455269317964077
1,52,quiz,incongruent,✅,0.4744529650402226
1,52,commute,incongruent,✅,0.4373756557065762
1,53,migraine,congruent,✅,0.5654675925145262
1,53,excitement,congruent,✅,0.5438692780786639
1,53,migraine,incongruent,❌,0.5548337945473075
1,53,excitement,incongruent,❌,0.546707836968899
1,54,niece,congruent,✅,0.5830082179937236
1,54,husband,congruent,✅,0.5113404453798626
1,54,niece,incongruent,❌,0.5083738778432478
1,54,husband,incongruent,❌,0.5852992628109932
1,55,film,congruent,✅,0.5710142143340906
1,55,sunrise,congruent,❌,0.4954057282864534
1,55,film,incongruent,✅,0.49862131118863273
1,55,sunrise,incongruent,❌,0.5623625320535388
1,56,lecture,congruent,✅,0.5450277913259789
1,56,banquet,congruent,✅,0.5223624748155641
1,56,lecture,incongruent,✅,0.49271227215967056
1,56,banquet,incongruent,❌,0.5405541993285378
1,57,drink,congruent,✅,0.5817635748063021
1,57,textbook,congruent,✅,0.5876390765688941
1,57,drink,incongruent,❌,0.5779864695845928
1,57,textbook,incongruent,❌,0.5721456043761015
1,58,pool,congruent,❌,0.4966181346363942
1,58,snow,congruent,✅,0.6024064902455412
1,58,pool,incongruent,❌,0.5745696787492448
1,58,snow,incongruent,❌,0.5204674979387334
1,59,passport,congruent,✅,0.5210724854180255
1,59,plushy,congruent,❌,0.4978257104441128
1,59,passport,incongruent,✅,0.49891234057043427
1,59,plushy,incongruent,✅,0.48495363510915557
1,6,patients,congruent,✅,0.5048580653630541
1,6,students,congruent,❌,0.4823686173913162
1,6,patients,incongruent,✅,0.49229840261610447
1,6,students,incongruent,✅,0.4958349239925041
1,60,sister,congruent,❌,0.47103399474007784
1,60,father,congruent,❌,0.43512936661109636
1,60,sister,incongruent,✅,0.4249163342635661
1,60,father,incongruent,✅,0.4809839490327821
1,61,game,congruent,✅,0.5224613113021225
1,61,sunset,congruent,❌,0.4869323991736913
1,61,game,incongruent,✅,0.4756477594565224
1,61,sunset,incongruent,✅,0.48452980743558055
1,62,holidays,congruent,✅,0.5750171890471518
1,62,funeral,congruent,❌,0.493797862583613
1,62,holidays,incongruent,❌,0.504174145605135
1,62,funeral,incongruent,❌,0.5688472027788513
1,63,grades,congruent,❌,0.4949737077566863
1,63,affair,congruent,❌,0.4738346788464388
1,63,grades,incongruent,✅,0.47675580133556283
1,63,affair,incongruent,❌,0.5035536597693376
1,64,arrest,congruent,❌,0.49831224633046145
1,64,stroke,congruent,✅,0.5130690637140521
1,64,arrest,incongruent,❌,0.5174683939710063
1,64,stroke,incongruent,✅,0.48520373549110785
1,65,pacifier,congruent,❌,0.430188558222665
1,65,coffee,congruent,❌,0.49206867742118415
1,65,pacifier,incongruent,❌,0.5112148225558303
1,65,coffee,incongruent,✅,0.4247450205811297
1,66,sweets,congruent,❌,0.4500136557827302
1,66,sentencing,congruent,❌,0.4454536057312268
