item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
4,prescription,congruent,4.0,1.0,4,3.213062882423401e-08,3.91155481338501e-07,1.0132789611816406e-05,1.0,0.00193023681640625,1.0
4,menu,incongruent,1.0,1.0,1,1.0,6.139278411865234e-06,7.566995918750763e-10,2.2851054382044822e-11,4.519051799434237e-12,1.0
4,prescription,incongruent,1.96875,0.96875,2,0.029296875,0.96875,1.2636184692382812e-05,4.880130290985107e-07,1.1525116860866547e-08,1.0
5,distress,congruent,4.96875,0.98828125,5,3.659295089164516e-13,1.5276668818842154e-13,6.480149750132114e-12,0.010986328125,0.98828125,1.0
5,tranquility,congruent,5.0,1.0,5,2.0872192862952943e-14,1.1157741397482823e-14,7.815970093361102e-13,0.000553131103515625,1.0,1.0
5,distress,incongruent,1.0,1.0,1,1.0,1.955777406692505e-08,1.5688783605583012e-11,3.979039320256561e-12,5.502442945726216e-11,1.0
5,tranquility,incongruent,1.0,1.0,1,1.0,0.00150299072265625,4.1443854570388794e-08,1.525040715932846e-08,5.587935447692871e-09,1.0
6,patients,congruent,4.0,0.97265625,4,1.436471939086914e-05,0.00041961669921875,0.002410888671875,0.97265625,0.02294921875,1.0
6,students,congruent,2.421875,0.59375,2,0.103515625,0.59375,0.08056640625,0.21875,0.00147247314453125,1.0
6,patients,incongruent,1.0,1.0,1,1.0,2.905726432800293e-06,4.3655745685100555e-09,2.7830537874251604e-10,2.455635694786906e-10,1.0
6,students,incongruent,1.0,1.0,1,1.0,2.2649765014648438e-06,3.4051481634378433e-09,5.502442945726216e-11,7.048583938740194e-11,1.0
7,consensus,congruent,4.09375,0.92578125,4,1.5643308870494366e-10,1.4842953532934189e-09,1.3317912817001343e-07,0.92578125,0.07568359375,1.0
7,deadlock,congruent,4.03125,0.9765625,4,2.4563632905483246e-08,1.4156103134155273e-07,5.990266799926758e-06,0.9765625,0.02294921875,1.0
7,consensus,incongruent,1.0078125,0.99609375,1,0.99609375,0.004058837890625,3.0547380447387695e-07,2.828892320394516e-08,7.159542292356491e-09,1.0
7,deadlock,incongruent,1.015625,0.984375,1,0.984375,0.0140380859375,1.424923539161682e-07,4.0745362639427185e-08,4.889443516731262e-09,1.0
8,cancer,congruent,3.0,0.466796875,2,0.0019073486328125,0.466796875,0.06298828125,0.466796875,0.0009002685546875,1.0
8,engagement,congruent,4.0,0.9921875,4,2.491287887096405e-08,1.3560056686401367e-06,5.7697296142578125e-05,0.9921875,0.00860595703125,1.0
8,cancer,incongruent,1.9453125,0.9375,2,0.059814453125,0.9375,0.00141143798828125,0.0010986328125,4.267692565917969e-05,1.0
8,engagement,incongruent,2.0,0.99609375,2,0.001922607421875,0.99609375,0.00070953369140625,0.0003337860107421875,4.76837158203125e-06,1.0
9,classroom,congruent,4.0625,0.953125,4,4.069988790433854e-11,1.609805622138083e-10,9.953510016202927e-09,0.953125,0.04736328125,1.0
9,terminal,congruent,4.0,0.9921875,4,5.960464477539063e-08,3.4458935260772705e-07,1.2934207916259766e-05,0.9921875,0.006683349609375,1.0
9,classroom,incongruent,4.0,0.99609375,4,9.918585419654846e-08,1.7583370208740234e-06,7.486343383789062e-05,0.99609375,0.002471923828125,1.0
9,terminal,incongruent,1.9921875,0.9921875,2,0.005218505859375,0.9921875,0.000705718994140625,0.000904083251953125,2.3655593395233154e-07,1.0
10,cash,congruent,5.0,1.0,5,4.519051799434237e-12,6.927791673660977e-13,1.7848833522293717e-11,0.00020313262939453125,1.0,1.0
10,groceries,congruent,4.0,0.98828125,4,4.738569259643555e-06,2.7179718017578125e-05,0.0001220703125,0.98828125,0.010986328125,1.0
10,cash,incongruent,2.0,1.0,2,0.00070953369140625,1.0,1.0132789611816406e-05,1.0654330253601074e-06,2.3283064365386963e-09,1.0
10,groceries,incongruent,1.0,1.0,1,1.0,2.753734588623047e-05,4.1443854570388794e-08,1.525040715932846e-08,9.255018085241318e-09,1.0
11,confident,congruent,4.375,0.62109375,4,6.73594513500575e-12,3.865352482534945e-11,3.4924596548080444e-09,0.62109375,0.376953125,1.0
11,lonely,congruent,4.0,0.984375,4,1.3699263945454732e-11,1.6643753042444587e-10,4.0745362639427185e-08,0.984375,0.0140380859375,1.0
11,confident,incongruent,1.984375,0.98828125,2,0.010986328125,0.98828125,3.680586814880371e-06,1.1129304766654968e-07,3.812601789832115e-09,1.0
11,lonely,incongruent,1.984375,0.984375,2,0.0140380859375,0.984375,7.748603820800781e-06,6.370246410369873e-07,1.1699739843606949e-08,1.0
12,joy,congruent,5.0,1.0,5,5.684341886080802e-14,1.1157741397482823e-14,2.540190280342358e-13,2.2649765014648438e-06,1.0,1.0
12,outrage,congruent,4.15625,0.8515625,4,4.6838977141305804e-11,9.913492249324918e-11,4.773028194904327e-09,0.8515625,0.1484375,1.0
12,joy,incongruent,1.03125,0.96875,1,0.96875,0.029296875,3.119930624961853e-08,3.3032847568392754e-09,6.866684998385608e-11,1.0
12,outrage,incongruent,4.1875,0.81640625,4,1.9063008949160576e-09,7.566995918750763e-09,2.4959444999694824e-07,0.81640625,0.1826171875,1.0
13,snowstorm,congruent,4.03125,0.96875,4,1.446096575818956e-10,4.4565240386873484e-10,1.8975697457790375e-08,0.96875,0.029296875,1.0
13,traffic,congruent,4.5625,0.5625,5,3.501554601825774e-11,4.501998773775995e-11,1.9063008949160576e-09,0.4375,0.5625,1.0
13,snowstorm,incongruent,3.75,0.859375,4,0.001007080078125,0.1162109375,0.020263671875,0.859375,0.0027313232421875,1.0
13,traffic,incongruent,1.6796875,0.6796875,2,0.3203125,0.6796875,1.1324882507324219e-05,2.5331974029541016e-06,1.501757651567459e-08,1.0
14,frustration,congruent,4.75,0.73046875,5,6.991740519879386e-12,5.4285465012071654e-12,2.0372681319713593e-10,0.26953125,0.73046875,1.0
14,laughter,congruent,4.96875,0.98828125,5,2.7000623958883807e-12,1.8616219676914625e-12,8.958522812463343e-11,0.010986328125,0.98828125,1.0
14,frustration,incongruent,1.0,1.0,1,1.0,0.000335693359375,3.213062882423401e-08,3.3905962482094765e-09,1.8189894035458565e-09,1.0
14,laughter,incongruent,1.984375,0.984375,2,0.0140380859375,0.984375,0.00012159347534179688,3.4809112548828125e-05,3.0174851417541504e-07,1.0
15,calculator,congruent,3.9375,0.96484375,4,5.626678466796875e-05,0.022705078125,0.006500244140625,0.96484375,0.003936767578125,0.99609375
15,instrument,congruent,4.0,0.98828125,4,7.390975952148438e-05,0.0040283203125,0.0019073486328125,0.98828125,0.00665283203125,1.0
15,calculator,incongruent,1.2734375,0.73046875,1,0.73046875,0.26953125,7.009506225585938e-05,7.3909759521484375e-06,3.688037395477295e-07,1.0
15,instrument,incongruent,2.046875,0.96484375,2,0.00506591796875,0.96484375,0.006500244140625,0.022705078125,0.000324249267578125,1.0
16,orchestra,congruent,4.03125,0.9609375,4,5.122274160385132e-08,4.284083843231201e-07,1.609325408935547e-05,0.9609375,0.037353515625,1.0
16,racers,congruent,4.875,0.87890625,5,1.6555645743210334e-12,1.4637180356658064e-12,5.4797055781818926e-11,0.119140625,0.87890625,1.0
16,orchestra,incongruent,2.015625,0.984375,2,0.0040283203125,0.984375,0.00244140625,0.008544921875,9.953975677490234e-06,1.0
16,racers,incongruent,1.046875,0.953125,1,0.953125,0.04736328125,1.3783574104309082e-07,9.953510016202927e-09,4.94765117764473e-10,1.0
17,playdate,congruent,4.03125,0.9765625,4,9.805489753489383e-13,1.978150976356119e-11,2.0081643015146255e-09,0.9765625,0.02294921875,1.0
17,retirement,congruent,4.0625,0.953125,4,2.7966962079517543e-11,1.7316779121756554e-09,4.805624485015869e-07,0.953125,0.04736328125,1.0
17,playdate,incongruent,1.0,1.0,1,1.0,8.754432201385498e-08,3.774403012357652e-11,2.1316282072803006e-12,7.44648787076585e-12,1.0
17,retirement,incongruent,2.0,0.99609375,2,0.00012302398681640625,0.99609375,0.004058837890625,0.00054931640625,1.3634562492370605e-06,1.0
18,depressed,congruent,4.0,0.99609375,4,5.7696070143720135e-12,7.048583938740194e-11,1.1816155165433884e-08,0.99609375,0.003173828125,1.0
18,relieved,congruent,4.03125,0.96875,4,1.2505552149377763e-12,1.7280399333685637e-11,2.5756889954209328e-09,0.96875,0.029296875,1.0
18,depressed,incongruent,3.953125,0.97265625,4,9.34600830078125e-05,0.0228271484375,0.0030975341796875,0.97265625,0.002410888671875,1.0
18,relieved,incongruent,1.0,1.0,1,1.0,2.1457672119140625e-05,2.1736923372372985e-10,1.2278178473934531e-11,2.2851054382044822e-11,1.0
19,friends,congruent,2.0,1.0,2,0.0002613067626953125,1.0,0.00070953369140625,1.6689300537109375e-05,1.4435499906539917e-07,1.0
19,weight,congruent,4.0,0.984375,4,1.6111880540847778e-07,2.110004425048828e-05,0.00189971923828125,0.984375,0.0140380859375,1.0
19,friends,incongruent,1.9609375,0.9296875,2,0.059326171875,0.9296875,0.01031494140625,0.00179290771484375,0.00011444091796875,1.0
19,weight,incongruent,1.0,1.0,1,1.0,0.00012302398681640625,2.514570951461792e-08,6.693881005048752e-10,5.20230969414115e-10,1.0
20,lipstick,congruent,4.0,1.0,4,3.213062882423401e-08,1.0654330253601074e-06,5.817413330078125e-05,1.0,0.000553131103515625,1.0
20,song,congruent,4.21875,0.77734375,4,6.230038707144558e-11,2.455635694786906e-10,1.3387762010097504e-08,0.77734375,0.22265625,1.0
20,lipstick,incongruent,1.5625,0.5625,2,0.4375,0.5625,0.00051116943359375,1.5497207641601562e-05,9.909272193908691e-07,1.0
20,song,incongruent,1.0,1.0,1,1.0,2.1457672119140625e-05,1.525040715932846e-08,2.7830537874251604e-10,1.318767317570746e-10,1.0
21,fought,congruent,4.03125,0.9765625,4,8.86757334228605e-11,3.4924596548080444e-10,1.4901161193847656e-08,0.9765625,0.02294921875,1.0
21,sang,congruent,3.65625,0.796875,4,0.0004405975341796875,0.138671875,0.0654296875,0.796875,0.00026702880859375,1.0
21,fought,incongruent,1.984375,0.98828125,2,0.010986328125,0.98828125,1.2874603271484375e-05,1.0579824447631836e-06,3.189779818058014e-08,1.0
21,sang,incongruent,1.0,1.0,1,1.0,9.632110595703125e-05,4.1443854570388794e-08,2.066371962428093e-09,2.1736923372372985e-10,1.0
22,reassured,congruent,4.0,0.99609375,4,2.682209014892578e-07,9.584426879882812e-05,0.001495361328125,0.99609375,0.001922607421875,1.0
22,skeptical,congruent,4.0,1.0,4,1.3445969671010971e-08,7.486343383789062e-05,0.00070953369140625,1.0,0.00012302398681640625,1.0
22,reassured,incongruent,1.9921875,0.9921875,2,0.006683349609375,0.9921875,4.506111145019531e-05,1.7508864402770996e-06,5.960464477539063e-08,1.0
22,skeptical,incongruent,3.59375,0.765625,4,0.00012111663818359375,0.1708984375,0.06298828125,0.765625,0.000896453857421875,1.0
23,graduation,congruent,5.0,1.0,5,1.9806378759312793e-13,7.283063041541027e-14,2.4158453015843406e-12,0.00070953369140625,1.0,1.0
23,operation,congruent,2.546875,0.7109375,2,0.006134033203125,0.7109375,0.021484375,0.26171875,0.001068115234375,1.0
23,graduation,incongruent,1.0,1.0,1,1.0,6.48200511932373e-07,4.602043190971017e-10,1.4915713109076023e-10,2.455635694786906e-10,1.0
23,operation,incongruent,1.0,1.0,1,1.0,1.525040715932846e-08,2.0236257114447653e-11,5.115907697472721e-12,1.3869794202037156e-11,1.0
24,aftermath,congruent,4.0625,0.94140625,4,4.0245140553452075e-11,5.866240826435387e-11,2.4883775040507317e-09,0.94140625,0.06005859375,1.0
24,bride,congruent,4.03125,0.9609375,4,7.8580342233181e-09,5.122274160385132e-08,8.009374141693115e-07,0.9609375,0.037353515625,1.0
24,aftermath,incongruent,1.0,1.0,1,1.0,3.528594970703125e-05,9.74978320300579e-10,3.774403012357652e-11,1.0800249583553523e-11,1.0
24,bride,incongruent,2.0,0.9921875,2,0.004058837890625,0.9921875,0.00191497802734375,0.00191497802734375,7.43865966796875e-05,1.0
25,daughter,congruent,4.625,0.62109375,5,4.632738637155853e-12,2.7995383788947947e-12,6.366462912410498e-11,0.376953125,0.62109375,1.0
25,teacher,congruent,4.0625,0.953125,4,7.077005648170598e-12,2.1827872842550278e-11,1.3460521586239338e-09,0.953125,0.04736328125,1.0
25,daughter,incongruent,2.0,1.0,2,0.000431060791015625,1.0,1.0132789611816406e-05,8.307397365570068e-07,5.587935447692871e-09,1.0
25,teacher,incongruent,2.046875,0.97265625,2,0.000690460205078125,0.97265625,0.005096435546875,0.0228271484375,4.410743713378906e-05,1.0
26,grandma,congruent,4.9375,0.953125,5,3.517186542012496e-13,6.572520305780927e-13,2.467004378559068e-11,0.04736328125,0.953125,1.0
26,roommate,congruent,4.375,0.62109375,4,8.640199666842818e-12,1.191438059322536e-10,4.48198989033699e-09,0.62109375,0.376953125,1.0
26,grandma,incongruent,1.0,0.99609375,1,0.99609375,0.003173828125,1.5133991837501526e-08,4.0381564758718014e-10,1.4915713109076023e-10,1.0
26,roommate,incongruent,1.03125,0.96875,1,0.96875,0.029296875,6.295740604400635e-07,8.96397978067398e-09,1.2150849215686321e-09,1.0
27,brother,congruent,4.25,0.73046875,4,1.4006218407303095e-10,1.800799509510398e-10,4.627509042620659e-09,0.73046875,0.26953125,1.0
27,mother,congruent,4.78125,0.77734375,5,3.774403012357652e-11,1.0800249583553523e-11,1.9099388737231493e-10,0.22265625,0.77734375,1.0
27,brother,incongruent,2.078125,0.95703125,2,0.000873565673828125,0.95703125,0.00390625,0.037109375,3.3855438232421875e-05,1.0
27,mother,incongruent,1.9609375,0.953125,2,0.04736328125,0.953125,0.00052642822265625,0.000675201416015625,2.1457672119140625e-06,1.0
28,preschool,congruent,4.84375,0.8515625,5,8.128608897095546e-12,7.16227077646181e-12,2.382876118645072e-10,0.1484375,0.8515625,1.0
28,prison,congruent,4.21875,0.77734375,4,2.1316282072803006e-12,8.412825991399586e-12,5.893525667488575e-10,0.77734375,0.22265625,1.0
28,preschool,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,1.434236764907837e-07,5.2852556109428406e-08,2.9831426218152046e-09,1.0
28,prison,incongruent,1.0,1.0,1,1.0,0.0001583099365234375,5.3085386753082275e-08,2.514570951461792e-08,1.525040715932846e-08,1.0
29,hopeful,congruent,4.6875,0.6796875,5,2.7000623958883807e-12,1.0686562745831907e-11,5.165929906070232e-10,0.3203125,0.6796875,1.0
29,hopeless,congruent,4.375,0.62109375,4,1.5279510989785194e-10,2.8558133635669947e-10,1.2165401130914688e-08,0.62109375,0.376953125,1.0
29,hopeful,incongruent,1.0078125,0.98828125,1,0.98828125,0.010986328125,2.4796463549137115e-08,1.5861587598919868e-09,4.547473508864641e-10,1.0
29,hopeless,incongruent,1.875,0.87890625,2,0.119140625,0.87890625,4.00543212890625e-05,1.8835067749023438e-05,1.5497207641601562e-06,1.0
30,appalled,congruent,4.0625,0.94140625,4,2.964952727779746e-10,1.1714291758835316e-09,3.888271749019623e-08,0.94140625,0.06005859375,1.0
30,overjoyed,congruent,4.6875,0.6796875,5,9.43600753089413e-12,4.229150363244116e-11,2.0372681319713593e-09,0.3203125,0.6796875,1.0
30,appalled,incongruent,4.0625,0.9375,4,0.000518798828125,0.0029754638671875,0.0008544921875,0.9375,0.059814453125,1.0
30,overjoyed,incongruent,1.9765625,0.87109375,2,0.091796875,0.87109375,0.001312255859375,0.033935546875,0.0003757476806640625,1.0
31,encouragement,congruent,4.1875,0.81640625,4,1.1937117960769683e-12,1.6484591469634324e-11,1.0186340659856796e-09,0.81640625,0.1826171875,1.0
31,reprimand,congruent,4.0,0.98828125,4,1.014086592476815e-10,3.128661774098873e-10,1.932494342327118e-08,0.98828125,0.010986328125,1.0
31,encouragement,incongruent,1.0,1.0,1,1.0,1.2993812561035156e-05,5.893525667488575e-10,4.843059286940843e-11,3.774403012357652e-11,1.0
31,reprimand,incongruent,1.0,1.0,1,1.0,4.798173904418945e-06,7.566995918750763e-10,1.9190338207408786e-10,2.455635694786906e-10,1.0
32,angrily,congruent,4.03125,0.96875,4,1.34718902700115e-11,4.7066350816749036e-11,2.270098775625229e-09,0.96875,0.029296875,1.0
32,cordially,congruent,4.875,0.87890625,5,8.846257060213247e-13,2.4016344468691386e-12,1.0231815394945443e-10,0.119140625,0.87890625,1.0
32,angrily,incongruent,1.0078125,0.98828125,1,0.98828125,0.010986328125,5.529727786779404e-09,4.019966581836343e-10,1.673470251262188e-10,1.0
32,cordially,incongruent,2.0,1.0,2,0.0002613067626953125,1.0,7.867813110351562e-06,6.139278411865234e-06,5.3085386753082275e-08,1.0
33,accusatory,congruent,4.15625,0.8515625,4,3.205968823749572e-11,9.913492249324918e-11,5.413312464952469e-09,0.8515625,0.1484375,1.0
33,flirtatious,congruent,4.0,1.0,4,3.3905962482094765e-09,1.6689300537109375e-05,0.000553131103515625,1.0,0.00116729736328125,1.0
33,accusatory,incongruent,1.2265625,0.77734375,1,0.77734375,0.22265625,2.3748725652694702e-07,1.0419171303510666e-08,1.525040715932846e-08,1.0
33,flirtatious,incongruent,2.0,1.0,2,0.00150299072265625,1.0,9.584426879882812e-05,1.2993812561035156e-05,2.3748725652694702e-07,1.0
34,disapprovingly,congruent,4.21875,0.77734375,4,1.4637180356658064e-12,2.7284841053187847e-12,1.1596057447604835e-10,0.77734375,0.22265625,1.0
34,lovingly,congruent,4.0,0.98046875,4,6.45172804070171e-12,3.510649548843503e-10,5.21540641784668e-08,0.98046875,0.0179443359375,1.0
34,disapprovingly,incongruent,1.8125,0.81640625,2,0.1826171875,0.81640625,1.1175870895385742e-06,7.171183824539185e-08,1.100124791264534e-08,1.0
34,lovingly,incongruent,1.0,0.99609375,1,0.99609375,0.003173828125,3.91155481338501e-07,1.4435499906539917e-07,6.798654794692993e-08,1.0
35,distant,congruent,4.0,1.0,4,1.1816155165433884e-08,0.000335693359375,0.000911712646484375,1.0,0.00012302398681640625,1.0
35,playful,congruent,4.0,0.99609375,4,2.2851054382044822e-11,7.159542292356491e-09,5.029141902923584e-07,0.99609375,0.003173828125,1.0
35,distant,incongruent,2.0,1.0,2,1.6689300537109375e-05,1.0,9.632110595703125e-05,3.725290298461914e-06,1.525040715932846e-08,1.0
35,playful,incongruent,1.0,0.99609375,1,0.99609375,0.003173828125,1.1816155165433884e-08,5.893525667488575e-10,2.7830537874251604e-10,1.0
36,headphones,congruent,4.0,1.0,4,5.893525667488575e-10,1.1874362826347351e-08,3.725290298461914e-06,1.0,0.00116729736328125,1.0
36,mangoes,congruent,2.21875,0.84375,2,0.01202392578125,0.84375,0.053955078125,0.0888671875,0.00162506103515625,1.0
36,headphones,incongruent,1.0,1.0,1,1.0,1.8533319234848022e-07,1.1641532182693481e-10,7.44648787076585e-12,8.412825991399586e-12,1.0
36,mangoes,incongruent,1.0,1.0,1,1.0,6.139278411865234e-06,3.4051481634378433e-09,4.602043190971017e-10,2.7830537874251604e-10,1.0
37,park,congruent,5.0,1.0,5,4.192202140984591e-13,1.9806378759312793e-13,7.44648787076585e-12,0.000553131103515625,1.0,1.0
37,playroom,congruent,5.0,1.0,5,4.192202140984591e-13,1.7497114868092467e-13,6.565414878423326e-12,0.0002613067626953125,1.0,1.0
37,park,incongruent,2.0,0.99609375,2,0.003173828125,0.99609375,0.0004291534423828125,0.000705718994140625,5.029141902923584e-07,1.0
37,playroom,incongruent,2.0,0.99609375,2,0.002471923828125,0.99609375,0.0004291534423828125,0.00012302398681640625,8.754432201385498e-08,1.0
38,backyard,congruent,5.0,1.0,5,1.8758328224066645e-12,6.110667527536862e-13,1.7848833522293717e-11,0.000431060791015625,1.0,1.0
38,bedroom,congruent,5.0,1.0,5,2.4016344468691386e-12,1.2860823517257813e-12,7.048583938740194e-11,0.00193023681640625,1.0,1.0
38,backyard,incongruent,1.0,1.0,1,1.0,1.3709068298339844e-06,2.7830537874251604e-10,2.5920599000528455e-11,5.115907697472721e-12,1.0
38,bedroom,incongruent,1.4375,0.5625,1,0.5625,0.4375,1.990795135498047e-05,2.1010637283325195e-06,1.100124791264534e-08,1.0
39,excitedly,congruent,4.03125,0.96875,4,1.5234036254696548e-11,1.646185410209e-10,1.4784745872020721e-08,0.96875,0.029296875,1.0
39,solemnly,congruent,4.0,0.99609375,4,4.490630090003833e-12,1.9099388737231493e-10,6.798654794692993e-08,0.99609375,0.005218505859375,1.0
39,excitedly,incongruent,2.0,1.0,2,0.00116729736328125,1.0,2.753734588623047e-05,1.0132789611816406e-05,1.8533319234848022e-07,1.0
39,solemnly,incongruent,2.0,1.0,2,0.0001583099365234375,1.0,1.6689300537109375e-05,3.725290298461914e-06,1.1874362826347351e-08,1.0
40,car,congruent,4.0,1.0,4,1.8533319234848022e-07,4.5299530029296875e-05,0.00020313262939453125,1.0,0.000431060791015625,1.0
40,sock,congruent,2.046875,0.9609375,2,0.001861572265625,0.9609375,0.017578125,0.017578125,0.0004138946533203125,1.0
40,car,incongruent,1.5,0.5,1,0.5,0.5,0.00013065338134765625,1.7642974853515625e-05,4.153698682785034e-07,1.0
40,sock,incongruent,1.375,0.62109375,1,0.62109375,0.376953125,7.677078247070312e-05,1.71661376953125e-05,1.4808028936386108e-07,1.0
41,naked,congruent,3.484375,0.71484375,4,0.001373291015625,0.26171875,0.01019287109375,0.71484375,0.0130615234375,1.0
41,overdressed,congruent,4.0,0.98828125,4,1.1129304766654968e-07,4.991888999938965e-07,4.738569259643555e-06,0.98828125,0.010986328125,1.0
41,naked,incongruent,1.0,1.0,1,1.0,0.00193023681640625,1.955777406692505e-08,3.3905962482094765e-09,2.648448571562767e-09,1.0
41,overdressed,incongruent,1.046875,0.953125,1,0.953125,0.04736328125,1.239776611328125e-05,2.771615982055664e-06,1.3783574104309082e-07,1.0
42,lively,congruent,5.0,0.99609375,5,2.540190280342358e-13,2.540190280342358e-13,6.536993168992922e-12,0.004058837890625,0.99609375,1.0
42,shy,congruent,4.0,0.99609375,4,2.9331204132176936e-11,9.677023626863956e-10,1.8440186977386475e-07,0.99609375,0.005218505859375,1.0
42,lively,incongruent,1.953125,0.953125,2,0.04736328125,0.953125,1.0207295417785645e-06,5.052424967288971e-08,4.16184775531292e-09,1.0
42,shy,incongruent,2.0,1.0,2,0.00193023681640625,1.0,6.139278411865234e-06,1.0654330253601074e-06,8.149072527885437e-09,1.0
43,flattered,congruent,3.890625,0.94140625,4,3.337860107421875e-05,0.046875,0.01043701171875,0.94140625,0.00141143798828125,1.0
43,offended,congruent,4.0,1.0,4,1.0654330253601074e-06,9.584426879882812e-05,7.486343383789062e-05,1.0,0.00150299072265625,1.0
43,flattered,incongruent,1.3203125,0.6796875,1,0.6796875,0.3203125,2.396106719970703e-05,5.364418029785156e-06,4.3958425521850586e-07,1.0
43,offended,incongruent,2.015625,0.98828125,2,0.000545501708984375,0.98828125,0.00148773193359375,0.008544921875,0.0001220703125,1.0
44,cellmate,congruent,4.0,1.0,4,4.05634636990726e-10,6.48200511932373e-07,5.817413330078125e-05,1.0,7.486343383789062e-05,1.0
44,grandkid,congruent,4.4375,0.5625,4,1.5347723092418164e-12,1.2008172234345693e-12,4.501998773775995e-11,0.5625,0.4375,1.0
44,cellmate,incongruent,1.0,1.0,1,1.0,8.307397365570068e-07,3.583409124985337e-10,4.843059286940843e-11,1.3869794202037156e-11,1.0
44,grandkid,incongruent,1.0,1.0,1,1.0,0.000335693359375,1.1874362826347351e-08,6.693881005048752e-10,1.1641532182693481e-10,1.0
45,fired,congruent,4.0625,0.953125,4,4.615685611497611e-11,5.2295945351943374e-11,3.230525180697441e-09,0.953125,0.04736328125,1.0
45,promoted,congruent,4.25,0.73046875,4,2.5721647034515627e-12,6.16751094639767e-12,3.3651303965598345e-10,0.73046875,0.26953125,1.0
45,fired,incongruent,1.0078125,0.9921875,1,0.9921875,0.00860595703125,6.407499313354492e-07,3.03611159324646e-07,5.2619725465774536e-08,1.0
45,promoted,incongruent,1.0,1.0,1,1.0,1.7583370208740234e-06,3.1650415621697903e-10,1.1641532182693481e-10,1.4915713109076023e-10,1.0
46,celebration,congruent,4.15625,0.8515625,4,5.297806637827307e-11,5.020410753786564e-10,1.885928213596344e-08,0.8515625,0.1484375,1.0
46,shooting,congruent,3.53125,0.765625,4,0.01092529296875,0.21875,0.005157470703125,0.765625,0.000896453857421875,1.0
46,celebration,incongruent,1.1796875,0.81640625,1,0.81640625,0.1826171875,5.036592483520508e-06,1.8477439880371094e-06,1.1827796697616577e-07,1.0
46,shooting,incongruent,1.375,0.62109375,1,0.62109375,0.376953125,1.4081597328186035e-06,8.530914783477783e-07,7.916241884231567e-08,1.0
47,beer,congruent,4.03125,0.96875,4,2.5756889954209328e-09,3.5390257835388184e-08,1.3336539268493652e-06,0.96875,0.029296875,1.0
47,crayon,congruent,4.0,1.0,4,1.2514647096395493e-09,6.007030606269836e-08,7.867813110351562e-06,1.0,0.00150299072265625,1.0
47,beer,incongruent,1.0,1.0,1,1.0,2.905726432800293e-06,4.602043190971017e-10,1.7848833522293717e-11,2.9331204132176936e-11,1.0
47,crayon,incongruent,1.0,1.0,1,1.0,6.693881005048752e-10,5.115907697472721e-12,1.6555645743210334e-12,8.412825991399586e-12,1.0
