item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass,used_box_position
10,groceries,congruent,3.842895030975342,0.7880942225456238,4,0.0008143358863890171,0.004686179105192423,0.175847589969635,0.7880942225456238,0.030557727441191673,0.9999896883964539,True
10,cash,incongruent,3.0488381385803223,0.5012692213058472,3,0.013358372263610363,0.20896008610725403,0.5012692213058472,0.2683100998401642,0.008102262392640114,0.9999873042106628,True
10,groceries,incongruent,2.2709593772888184,0.4609757363796234,2,0.14965690672397614,0.4609757363796234,0.3590082824230194,0.029469192028045654,0.0008898925734683871,0.9999945163726807,True
11,confident,congruent,4.1368560791015625,0.8438185453414917,4,5.573970702243969e-05,0.00011800097126979381,0.009373977780342102,0.8438185453414917,0.14663366973400116,0.9999976754188538,True
11,lonely,congruent,3.9575035572052,0.9094817042350769,4,5.3017927712062374e-05,0.0003457203274592757,0.06588263809680939,0.9094817042350769,0.02423686534166336,0.9999967813491821,True
11,confident,incongruent,3.124342203140259,0.7990885376930237,3,0.003700514556840062,0.0351095013320446,0.7990885376930237,0.1573498547077179,0.004751554224640131,0.9999918937683105,True
11,lonely,incongruent,3.2787058353424072,0.5669012665748596,3,0.0033709178678691387,0.07672174274921417,0.5669012665748596,0.343843013048172,0.009163104929029942,0.9999756813049316,True
12,joy,congruent,4.98898458480835,0.989000141620636,5,1.196558741867193e-06,6.404717964869633e-07,1.1352633009664714e-05,0.010986799374222755,0.989000141620636,0.9999998807907104,True
12,outrage,congruent,4.094335556030273,0.838210940361023,4,0.00021898976410739124,0.0005253291456028819,0.032500963658094406,0.838210940361023,0.12854380905628204,0.999994158744812,True
12,joy,incongruent,1.9441884756088257,0.7154826521873474,2,0.18090234696865082,0.7154826521873474,0.08545222133398056,0.01484936848282814,0.0033133423421531916,0.999995768070221,True
12,outrage,incongruent,3.8550281524658203,0.7821910381317139,4,0.0007132659084163606,0.0036222634371370077,0.17453041672706604,0.7821910381317139,0.03894300013780594,0.9999877214431763,True
13,snowstorm,congruent,4.0483479499816895,0.8484717011451721,4,0.00046927641960792243,0.0018560243770480156,0.04786749929189682,0.8484717011451721,0.10133549571037292,0.9999935626983643,True
13,traffic,congruent,4.067723274230957,0.9174324870109558,4,6.867150659672916e-05,0.0001866684906417504,0.007004682905972004,0.9174324870109558,0.0753074437379837,0.9999979734420776,True
13,snowstorm,incongruent,2.8198623657226562,0.4472944140434265,3,0.013507121242582798,0.34835323691368103,0.4472944140434265,0.18646004796028137,0.004385120701044798,0.9999812245368958,True
13,traffic,incongruent,2.379410743713379,0.5944645404815674,2,0.03800284489989281,0.5944645404815674,0.3181939423084259,0.04879662021994591,0.0005420814850367606,0.9999924898147583,True
14,frustration,congruent,4.19065523147583,0.7909839749336243,4,7.6022777648177e-05,0.00016094022430479527,0.00878703873604536,0.7909839749336243,0.19999206066131592,0.9999980926513672,True
14,laughter,congruent,4.371380805969238,0.6197689175605774,4,5.9567017160588875e-05,8.666950452607125e-05,0.004175970330834389,0.6197689175605774,0.37590888142585754,0.9999984502792358,True
14,frustration,incongruent,2.1721200942993164,0.6665055155754089,2,0.10221193730831146,0.6665055155754089,0.19095703959465027,0.03760167211294174,0.002723855897784233,0.9999927878379822,True
14,laughter,incongruent,1.757514238357544,0.6044415831565857,2,0.3235342800617218,0.6044415831565857,0.06370767205953598,0.0076087964698672295,0.000707728264387697,0.9999957084655762,True
15,calculator,congruent,2.9213201999664307,0.43204325437545776,3,0.08507435768842697,0.20408278703689575,0.43204325437545776,0.2620474696159363,0.016752135008573532,0.9999861717224121,True
15,instrument,congruent,3.6803669929504395,0.6533719301223755,4,0.0020795396994799376,0.013560300692915916,0.3086310625076294,0.6533719301223755,0.0223571565002203,0.9999873638153076,True
15,calculator,incongruent,1.1163665056228638,0.9253131747245789,1,0.9253131747245789,0.04606862738728523,0.016947701573371887,0.010279301553964615,0.0013911520363762975,0.9999979138374329,True
15,instrument,incongruent,2.4236958026885986,0.4567595422267914,3,0.1904056966304779,0.27703866362571716,0.4567595422267914,0.07004634290933609,0.005749754142016172,0.9999932646751404,True
16,orchestra,congruent,4.197979927062988,0.7957756519317627,4,5.256615986581892e-05,9.820651757763699e-05,0.0028700153343379498,0.7957756519317627,0.2012035995721817,0.9999977946281433,True
16,racers,congruent,4.530686855316162,0.5310404300689697,5,1.1388378879928496e-05,1.290472391701769e-05,0.000293710152618587,0.4686415493488312,0.5310404300689697,0.9999995231628418,True
16,orchestra,incongruent,4.0260114669799805,0.851418137550354,4,0.0004709060303866863,0.0039428481832146645,0.05442933738231659,0.851418137550354,0.08973880857229233,0.9999905824661255,True
16,racers,incongruent,2.476073741912842,0.554634690284729,2,0.011511075310409069,0.554634690284729,0.38119450211524963,0.051589060574769974,0.001070696860551834,0.9999942779541016,True
17,playdate,congruent,3.8976869583129883,0.7861822843551636,4,0.00033864215947687626,0.0017197667621076107,0.15480846166610718,0.7861822843551636,0.05695085600018501,0.9999935030937195,True
17,retirement,congruent,3.9834210872650146,0.8849058151245117,4,0.00026197172701358795,0.0008069296600297093,0.06410236656665802,0.8849058151245117,0.04992297291755676,0.9999950528144836,True
17,playdate,incongruent,1.0005629062652588,0.9994432330131531,1,0.9994432330131531,0.0005527764442376792,2.2590709249925567e-06,1.2091935559510603e-06,5.040668611400179e-07,0.9999998211860657,True
17,retirement,incongruent,3.570681571960449,0.5511550903320312,4,0.0037136536557227373,0.03523416444659233,0.37880298495292664,0.5511550903320312,0.03109404444694519,0.9999838471412659,True
18,depressed,congruent,3.928708553314209,0.8370575904846191,4,0.00036055632517673075,0.002074858406558633,0.1132834255695343,0.8370575904846191,0.04722356051206589,0.9999929666519165,True
18,relieved,congruent,4.0952582359313965,0.8843207359313965,4,5.8415138482814655e-05,0.00017993130313698202,0.009823916479945183,0.8843207359313965,0.10561705380678177,0.9999966621398926,True
18,depressed,incongruent,3.4392971992492676,0.46801596879959106,3,0.002167344093322754,0.0493285208940506,0.46801596879959106,0.46801596879959106,0.012472203001379967,0.9999812841415405,True
18,relieved,incongruent,1.90842604637146,0.7903629541397095,2,0.1556316763162613,0.7903629541397095,0.04458922892808914,0.008780139498412609,0.0006360311526805162,0.9999958276748657,True
19,friends,congruent,3.1960692405700684,0.7165035605430603,3,0.004260485526174307,0.04042236879467964,0.7165035605430603,0.2326146513223648,0.006198970600962639,0.9999895691871643,True
19,weight,congruent,4.041627883911133,0.8789600729942322,4,0.00017884057888295501,0.00048613909166306257,0.03861881047487259,0.8789600729942322,0.08175602555274963,0.9999943971633911,True
19,friends,incongruent,3.2104525566101074,0.7230532765388489,3,0.0033484010491520166,0.03176874294877052,0.7230532765388489,0.23474101722240448,0.007088565267622471,0.9999904632568359,True
19,weight,incongruent,1.9477770328521729,0.4118274748325348,1,0.4118274748325348,0.24978600442409515,0.32073158025741577,0.014091961085796356,0.003563005942851305,0.9999936819076538,True
20,lipstick,congruent,3.223161220550537,0.575564444065094,3,0.004394488409161568,0.10001809895038605,0.575564444065094,0.30807748436927795,0.011945459060370922,0.9999887943267822,True
20,song,congruent,4.056812286376953,0.8734318614006042,4,9.512439282843843e-05,0.0005474030040204525,0.033866629004478455,0.8734318614006042,0.09205903857946396,0.999995768070221,True
20,lipstick,incongruent,2.809252977371216,0.7088087201118469,3,0.05818256363272667,0.1581566035747528,0.7088087201118469,0.06592947989702225,0.008922585286200047,0.9999932050704956,True
20,song,incongruent,1.000204086303711,0.9998108744621277,1,0.9998108744621277,0.0001795262360246852,5.421222795121139e-06,3.2881378047022736e-06,9.42067288178805e-07,1.0000001192092896,True
21,fought,congruent,4.083889961242676,0.8954453468322754,4,8.606273331679404e-05,0.00014189345529302955,0.009947500191628933,0.8954453468322754,0.0943792387843132,0.9999977350234985,True
21,sang,congruent,3.6838836669921875,0.6137106418609619,4,0.00468573858961463,0.03462318703532219,0.2898963987827301,0.6137106418609619,0.05708398297429085,0.9999783039093018,True
21,fought,incongruent,2.5183968544006348,0.5384112596511841,2,0.026805918663740158,0.5384112596511841,0.32656294107437134,0.10601945966482162,0.002200363902375102,0.9999915361404419,True
21,sang,incongruent,1.1500990390777588,0.8599212169647217,1,0.8599212169647217,0.13187319040298462,0.006565579213202,0.001464978908188641,0.0001749667717376724,0.9999982714653015,True
22,reassured,congruent,3.44119930267334,0.5795263648033142,3,0.003041075309738517,0.012027686461806297,0.5795263648033142,0.351500540971756,0.053904350847005844,0.9999850988388062,True
22,skeptical,congruent,3.7890453338623047,0.7284652590751648,4,0.00040290274773724377,0.0026272558607161045,0.23649804294109344,0.7284652590751648,0.03200652822852135,0.9999914765357971,True
22,reassured,incongruent,2.825460433959961,0.7737419009208679,3,0.0339958481490612,0.1523588001728058,0.7737419009208679,0.0339958481490612,0.00590759189799428,0.999991238117218,True
22,skeptical,incongruent,3.379765510559082,0.599885880947113,3,0.0021635263692587614,0.01598641648888588,0.599885880947113,0.3638491928577423,0.018114984035491943,0.9999868273735046,True
23,graduation,congruent,4.347678184509277,0.6509314179420471,4,3.348707832628861e-05,2.3015309125185013e-05,0.0005935726221650839,0.6509314179420471,0.3484185039997101,0.9999989867210388,True
23,operation,congruent,3.6147103309631348,0.6243752837181091,4,0.0025516790337860584,0.027433136478066444,0.3342040181159973,0.6243752837181091,0.01143583282828331,0.9999819993972778,True
23,graduation,incongruent,1.3676390647888184,0.6447478532791138,1,0.6447478532791138,0.34510865807533264,0.008116178214550018,0.001810964196920395,0.00021628881222568452,0.999997615814209,True
23,operation,incongruent,1.3566875457763672,0.6484390497207642,1,0.6484390497207642,0.3470844328403473,0.00385575951077044,0.0005912999040447176,2.9439090212690644e-05,0.9999985694885254,True
24,aftermath,congruent,4.143304824829102,0.8485254049301147,4,3.0001738196006045e-05,6.351368210744113e-05,0.003929452504962683,0.8485254049301147,0.14745159447193146,0.9999988675117493,True
24,bride,congruent,3.994548797607422,0.8238384127616882,4,0.0004556521598715335,0.002042091451585293,0.08683192729949951,0.8238384127616882,0.08683192729949951,0.9999914765357971,True
24,aftermath,incongruent,1.3039042949676514,0.7020301818847656,1,0.7020301818847656,0.2926497161388397,0.004730242304503918,0.0005649469094350934,2.482203308318276e-05,0.9999991059303284,True
24,bride,incongruent,1.6940569877624512,0.5136500597000122,2,0.40003105998039246,0.5136500597000122,0.07877078652381897,0.007326824124902487,0.00022125092800706625,0.9999976754188538,True
25,daughter,congruent,4.22154426574707,0.7766273021697998,4,3.525882857502438e-05,2.745960227912292e-05,0.0008024871931411326,0.7766273021697998,0.22250746190547943,0.9999989867210388,True
25,teacher,congruent,4.066678524017334,0.916569173336029,4,9.982242772821337e-05,0.00016457935271319002,0.007929877378046513,0.916569173336029,0.07523658126592636,0.9999972581863403,True
25,daughter,incongruent,2.417508840560913,0.624824047088623,2,0.012967808172106743,0.624824047088623,0.29514598846435547,0.0658559650182724,0.0012061941670253873,0.9999924898147583,True
25,teacher,incongruent,3.06252384185791,0.6431313753128052,3,0.0029782892670482397,0.14350201189517975,0.6431313753128052,0.20879417657852173,0.001594163361005485,0.9999911189079285,True
26,grandma,congruent,4.49932336807251,0.49978670477867126,4,1.2145232176408172e-05,1.2145232176408172e-05,0.00040219485526904464,0.49978670477867126,0.49978670477867126,0.9999991655349731,True
26,roommate,congruent,4.066779613494873,0.8996621370315552,4,6.734135968144983e-05,0.0001110271259676665,0.016477886587381363,0.8996621370315552,0.0836816132068634,0.9999980926513672,True
26,grandma,incongruent,2.610048532485962,0.47269824147224426,2,0.011116797104477882,0.47269824147224426,0.4171547293663025,0.09307979792356491,0.005950392689555883,0.9999887943267822,True
26,roommate,incongruent,2.9662606716156006,0.7476938962936401,3,0.019925367087125778,0.11466257274150848,0.7476938962936401,0.11466257274150848,0.003055654000490904,0.999993085861206,True
27,brother,congruent,4.290416717529297,0.7038564682006836,4,6.764881254639477e-05,0.0001263846061192453,0.0025385029148310423,0.7038564682006836,0.2934110164642334,0.9999978542327881,True
27,mother,congruent,4.161081314086914,0.8331552147865295,4,5.503532156581059e-05,8.007592259673402e-05,0.0026517503429204226,0.8331552147865295,0.16405797004699707,0.9999982118606567,True
27,brother,incongruent,2.9446773529052734,0.47084036469459534,3,0.008623742498457432,0.285579115152359,0.47084036469459534,0.22240924835205078,0.01254747062921524,0.9999855756759644,True
27,mother,incongruent,3.4491686820983887,0.5299378037452698,4,0.004046124871820211,0.09208937734365463,0.36422058939933777,0.5299378037452698,0.009706149809062481,0.9999727010726929,True
28,preschool,congruent,4.11421012878418,0.8273627758026123,4,0.00014856141933705658,0.00040383185842074454,0.02831079624593258,0.8273627758026123,0.14377407729625702,0.9999966621398926,True
28,prison,congruent,4.072261333465576,0.8662078380584717,4,0.0001555364578962326,0.0005428755539469421,0.02964000217616558,0.8662078380584717,0.10345377773046494,0.9999969601631165,True
28,preschool,incongruent,1.00007963180542,0.9999294281005859,1,0.9999294281005859,6.60518417134881e-05,1.3708623782804352e-06,1.5533906889686477e-06,1.5533906889686477e-06,0.9999999403953552,True
28,prison,incongruent,1.128298282623291,0.8768038749694824,1,0.8768038749694824,0.11866249889135361,0.004060407634824514,0.0003776767407543957,9.549163223709911e-05,0.9999988079071045,True
29,hopeful,congruent,4.12481164932251,0.8349769711494446,4,7.082126830937341e-05,0.00021814486535731703,0.01963677629828453,0.8349769711494446,0.14509722590446472,0.9999961256980896,True
29,hopeless,congruent,3.995061159133911,0.8714613914489746,4,0.0003753755008801818,0.001906314049847424,0.06312845647335052,0.8714613914489746,0.06312845647335052,0.9999940395355225,True
29,hopeful,incongruent,3.321542501449585,0.5755801200866699,3,0.004394608084112406,0.053537286818027496,0.5755801200866699,0.34910696744918823,0.017381012439727783,0.999979555606842,True
29,hopeless,incongruent,2.910374641418457,0.5463401675224304,3,0.011338927783071995,0.2580728232860565,0.5463401675224304,0.17737068235874176,0.006877407897263765,0.999976396560669,True
30,appalled,congruent,4.003973007202148,0.8488900065422058,4,0.00036565304617397487,0.002104188082739711,0.06968113780021667,0.8488900065422058,0.07895907014608383,0.9999925494194031,True
30,overjoyed,congruent,4.28898811340332,0.7030604481697083,4,5.963234434602782e-05,0.00011140789138153195,0.0036893226206302643,0.7030604481697083,0.2930791974067688,0.9999974966049194,True
30,appalled,incongruent,2.7725658416748047,0.5306169986724854,3,0.020574253052473068,0.3218354880809784,0.5306169986724854,0.11839666217565536,0.008576625026762486,0.9999808073043823,True
30,overjoyed,incongruent,4.040284633636475,0.7994321584701538,4,0.0007289877976290882,0.0028832026291638613,0.07435876876115799,0.7994321584701538,0.12259689718484879,0.9999881386756897,True
31,encouragement,congruent,4.030049800872803,0.8693050146102905,4,0.0001768760703271255,0.0006173581350594759,0.04904283583164215,0.8693050146102905,0.08085795491933823,0.9999942779541016,True
31,reprimand,congruent,4.146601676940918,0.7941030263900757,4,0.00034205394331365824,0.0011938855750486255,0.027172710746526718,0.7941030263900757,0.17718833684921265,0.9999935626983643,True
31,encouragement,incongruent,1.139176368713379,0.8643357157707214,1,0.8643357157707214,0.1325501799583435,0.0027509911451488733,0.0003285590501036495,3.462986569502391e-05,0.9999988079071045,True
31,reprimand,incongruent,1.6095843315124512,0.5858855843544006,2,0.4026728868484497,0.5858855843544006,0.010730869136750698,0.0006053941906429827,0.00010520173236727715,0.9999971389770508,True
32,angrily,congruent,4.1423211097717285,0.8479535579681396,4,9.234958270099014e-05,0.0001522587117506191,0.004449652042239904,0.8479535579681396,0.1473522186279297,0.9999977946281433,True
32,cordially,congruent,4.157629013061523,0.8306857943534851,4,5.4872198234079406e-05,9.046896593645215e-05,0.005597116891294718,0.8306857943534851,0.16357171535491943,0.9999976754188538,True
32,angrily,incongruent,2.3913536071777344,0.6568954586982727,2,0.007297449745237827,0.6568954586982727,0.273834764957428,0.0611007921397686,0.0008715559961274266,0.9999933838844299,True
32,cordially,incongruent,2.325063467025757,0.7264809012413025,2,0.004894989542663097,0.7264809012413025,0.2081402689218521,0.05963318422436714,0.0008506216108798981,0.9999939203262329,True
33,accusatory,congruent,4.137958526611328,0.8446992635726929,4,8.118544064927846e-05,0.00015167436504270881,0.008281140588223934,0.8446992635726929,0.14678671956062317,0.999997615814209,True
33,flirtatious,congruent,3.7601513862609863,0.6313856840133667,4,0.0005080969422124326,0.0033132079988718033,0.29824548959732056,0.6313856840133667,0.06654755771160126,0.9999885559082031,True
33,accusatory,incongruent,2.543135166168213,0.4892887473106384,2,0.016742540523409843,0.4892887473106384,0.43179580569267273,0.05843720957636833,0.0037357653491199017,0.9999893307685852,True
33,flirtatious,incongruent,2.682612419128418,0.5997973680496216,3,0.02635325863957405,0.32104843854904175,0.5997973680496216,0.04923436790704727,0.003566525410860777,0.9999873638153076,True
34,disapprovingly,congruent,4.120672225952148,0.8323571085929871,4,0.00014945821021683514,0.0006698252400383353,0.022181564942002296,0.8323571085929871,0.1446419656276703,0.9999949336051941,True
34,lovingly,congruent,3.9575700759887695,0.7370908260345459,4,0.0008630445809103549,0.0038678976707160473,0.14514178037643433,0.7370908260345459,0.11303654313087463,0.9999849796295166,True
34,disapprovingly,incongruent,2.3209354877471924,0.6101987361907959,2,0.04420264810323715,0.6101987361907959,0.3266158401966095,0.018426405265927315,0.000556429207790643,0.9999915957450867,True
34,lovingly,incongruent,2.194089412689209,0.7669115662574768,2,0.026242269203066826,0.7669115662574768,0.19390560686588287,0.012395970523357391,0.0005446409340947866,0.9999946355819702,True
35,distant,congruent,3.917099952697754,0.8457257151603699,4,0.00028370937798172235,0.0023754697758704424,0.11445652693510056,0.8457257151603699,0.03715859726071358,0.999994158744812,True
35,playful,congruent,3.79754638671875,0.6794084906578064,4,0.0007955055334605277,0.006660687271505594,0.24994045495986938,0.6794084906578064,0.06319483369588852,0.9999855756759644,True
35,distant,incongruent,2.3992581367492676,0.5960090756416321,2,0.015883103013038635,0.5960090756416321,0.36149775981903076,0.026186810806393623,0.0004232703649904579,0.9999903440475464,True
35,playful,incongruent,2.539011240005493,0.4800998568534851,2,0.027085382491350174,0.4800998568534851,0.4236866235733032,0.06497444957494736,0.004153677728027105,0.9999858736991882,True
36,headphones,congruent,3.9221067428588867,0.8867921829223633,4,0.00015923258615657687,0.0011765784583985806,0.09346720576286316,0.8867921829223633,0.018404783681035042,0.9999959468841553,True
36,mangoes,congruent,2.7897188663482666,0.49753716588020325,3,0.011700953356921673,0.34195196628570557,0.49753716588020325,0.14254678785800934,0.006263068877160549,0.9999902248382568,True
36,headphones,incongruent,1.1233676671981812,0.8789432644844055,1,0.8789432644844055,0.11895202845335007,0.0019226805306971073,0.00015782321861479431,2.4202978238463402e-05,0.9999995827674866,True
36,mangoes,incongruent,1.7343642711639404,0.6196603775024414,2,0.3316802978515625,0.6196603775024414,0.0349588468670845,0.010015876963734627,0.003684635041281581,0.9999958872795105,True
37,park,congruent,4.835168838500977,0.835355818271637,5,1.3951862456451636e-05,6.590393240912817e-06,0.00013237158418633044,0.16449129581451416,0.835355818271637,0.9999997615814209,True
37,playroom,congruent,4.651118755340576,0.6512702107429504,5,8.471265573462006e-06,4.534341769613093e-06,0.00011694221029756591,0.3485998511314392,0.6512702107429504,0.9999996423721313,True
37,park,incongruent,1.976835012435913,0.9521152973175049,2,0.036917515099048615,0.9521152973175049,0.008237411268055439,0.0026742960326373577,5.5503242037957534e-05,0.999999463558197,True
37,playroom,incongruent,2.4780304431915283,0.6113806366920471,2,0.004119450226426125,0.6113806366920471,0.2887957692146301,0.09375825524330139,0.0019458906026557088,0.9999956488609314,True
38,backyard,congruent,4.468177318572998,0.5310109853744507,4,2.4107861463562585e-05,1.656907443248201e-05,0.0003327987215016037,0.5310109853744507,0.4686155319213867,0.9999992847442627,True
38,bedroom,congruent,4.241326808929443,0.7527626752853394,4,7.234926306409761e-05,6.384799780789763e-05,0.0027148860972374678,0.7527626752853394,0.24438625574111938,0.9999985694885254,True
38,backyard,incongruent,1.0680608749389648,0.9322484135627747,1,0.9322484135627747,0.06753185391426086,0.0001477253099437803,5.4345106036635116e-05,1.7643273167777807e-05,0.9999997019767761,True
38,bedroom,incongruent,2.0065340995788574,0.9463777542114258,2,0.02522011287510395,0.9463777542114258,0.02522011287510395,0.0030121130403131247,0.000169931779964827,0.9999984502792358,True
39,excitedly,congruent,4.050490379333496,0.88646000623703,4,0.0001239640114363283,0.0006295411731116474,0.03033299185335636,0.88646000623703,0.08245361596345901,0.9999957084655762,True
39,solemnly,congruent,3.870718002319336,0.7747904062271118,4,0.00033373519545421004,0.002465988276526332,0.17287911474704742,0.7747904062271118,0.049530692398548126,0.9999882578849792,True
