seed,layer_index,all_accuracy,congruent_accuracy,incongruent_accuracy
5,10,0.478125,0.43125,0.525
5,11,0.49375,0.475,0.5125
5,12,0.465625,0.4375,0.49375
5,13,0.484375,0.45625,0.5125
5,14,0.503125,0.4875,0.51875
5,15,0.471875,0.4625,0.48125
5,16,0.490625,0.5,0.48125
5,17,0.49375,0.48125,0.50625
5,18,0.478125,0.46875,0.4875
5,19,0.490625,0.45625,0.525
5,20,0.471875,0.4375,0.50625
5,21,0.50625,0.4875,0.525
5,22,0.4875,0.46875,0.50625
5,23,0.475,0.46875,0.48125
6,0,0.528125,0.53125,0.525
6,1,0.509375,0.4875,0.53125
6,2,0.509375,0.4875,0.53125
6,3,0.484375,0.50625,0.4625
6,4,0.509375,0.53125,0.4875
6,5,0.4875,0.48125,0.49375
6,6,0.509375,0.5375,0.48125
6,7,0.49375,0.475,0.5125
6,8,0.53125,0.5375,0.525
6,9,0.534375,0.55625,0.5125
6,10,0.515625,0.5125,0.51875
6,11,0.50625,0.46875,0.54375
6,12,0.45625,0.4375,0.475
6,13,0.475,0.45625,0.49375
6,14,0.46875,0.4375,0.5
6,15,0.453125,0.4125,0.49375
6,16,0.48125,0.4625,0.5
6,17,0.503125,0.475,0.53125
6,18,0.484375,0.4875,0.48125
6,19,0.51875,0.55625,0.48125
6,20,0.49375,0.50625,0.48125
6,21,0.528125,0.51875,0.5375
6,22,0.490625,0.48125,0.5
6,23,0.490625,0.5,0.48125
7,0,0.509375,0.5375,0.48125
7,1,0.5,0.55625,0.44375
7,2,0.5,0.5,0.5
7,3,0.471875,0.4875,0.45625
7,4,0.4875,0.5125,0.4625
7,5,0.496875,0.55,0.44375
7,6,0.503125,0.525,0.48125
7,7,0.490625,0.49375,0.4875
7,8,0.48125,0.51875,0.44375
7,9,0.475,0.46875,0.48125
7,10,0.48125,0.4625,0.5
7,11,0.4875,0.475,0.5
7,12,0.48125,0.49375,0.46875
7,13,0.4625,0.475,0.45
7,14,0.48125,0.49375,0.46875
7,15,0.48125,0.49375,0.46875
7,16,0.465625,0.48125,0.45
7,17,0.4625,0.49375,0.43125
7,18,0.4625,0.525,0.4
7,19,0.49375,0.5375,0.45
7,20,0.48125,0.50625,0.45625
7,21,0.49375,0.525,0.4625
7,22,0.5,0.5125,0.4875
7,23,0.478125,0.4875,0.46875
8,0,0.50625,0.48125,0.53125
8,1,0.503125,0.5,0.50625
8,2,0.515625,0.51875,0.5125
8,3,0.540625,0.5625,0.51875
8,4,0.5625,0.58125,0.54375
8,5,0.5375,0.525,0.55
8,6,0.496875,0.50625,0.4875
8,7,0.575,0.5875,0.5625
8,8,0.56875,0.60625,0.53125
8,9,0.565625,0.55625,0.575
8,10,0.515625,0.5625,0.46875
8,11,0.559375,0.59375,0.525
8,12,0.55,0.5625,0.5375
8,13,0.553125,0.58125,0.525
8,14,0.565625,0.58125,0.55
8,15,0.55,0.54375,0.55625
8,16,0.56875,0.54375,0.59375
8,17,0.5625,0.56875,0.55625
8,18,0.55,0.5375,0.5625
8,19,0.54375,0.51875,0.56875
8,20,0.5125,0.4875,0.5375
8,21,0.534375,0.5125,0.55625
8,22,0.528125,0.49375,0.5625
8,23,0.5375,0.51875,0.55625
9,0,0.496875,0.49375,0.5
9,1,0.509375,0.54375,0.475
9,2,0.5125,0.51875,0.50625
9,3,0.50625,0.50625,0.50625
9,4,0.546875,0.53125,0.5625
9,5,0.53125,0.50625,0.55625
9,6,0.553125,0.56875,0.5375
9,7,0.53125,0.5,0.5625
9,8,0.55,0.525,0.575
9,9,0.534375,0.5,0.56875
9,10,0.54375,0.5,0.5875
9,11,0.521875,0.4875,0.55625
9,12,0.515625,0.55625,0.475
9,13,0.5125,0.525,0.5
9,14,0.540625,0.49375,0.5875
9,15,0.54375,0.55625,0.53125
9,16,0.53125,0.5125,0.55
9,17,0.51875,0.49375,0.54375
9,18,0.525,0.5,0.55
9,19,0.50625,0.46875,0.54375
9,20,0.51875,0.5125,0.525
9,21,0.534375,0.5375,0.53125
9,22,0.528125,0.54375,0.5125
9,23,0.534375,0.54375,0.525
10,0,0.4875,0.475,0.5
10,1,0.5,0.525,0.475
10,2,0.521875,0.48125,0.5625
10,3,0.5125,0.49375,0.53125
10,4,0.5125,0.5125,0.5125
10,5,0.509375,0.525,0.49375
10,6,0.4875,0.4375,0.5375
10,7,0.484375,0.4875,0.48125
10,8,0.4875,0.49375,0.48125
10,9,0.484375,0.49375,0.475
10,10,0.484375,0.4625,0.50625
10,11,0.496875,0.49375,0.5
10,12,0.503125,0.48125,0.525
10,13,0.546875,0.4875,0.60625
10,14,0.521875,0.49375,0.55
10,15,0.559375,0.58125,0.5375
10,16,0.528125,0.575,0.48125
10,17,0.509375,0.5,0.51875
10,18,0.515625,0.525,0.50625
10,19,0.48125,0.475,0.4875
10,20,0.496875,0.55625,0.4375
10,21,0.515625,0.55625,0.475
10,22,0.525,0.54375,0.50625
10,23,0.49375,0.50625,0.48125
11,0,0.50625,0.525,0.4875
11,1,0.496875,0.49375,0.5
11,2,0.509375,0.54375,0.475
11,3,0.509375,0.50625,0.5125
11,4,0.48125,0.475,0.4875
11,5,0.478125,0.4625,0.49375
11,6,0.496875,0.4875,0.50625
11,7,0.534375,0.56875,0.5
11,8,0.5,0.4875,0.5125
11,9,0.490625,0.50625,0.475
11,10,0.496875,0.5125,0.48125
11,11,0.50625,0.5,0.5125
11,12,0.553125,0.55625,0.55
11,13,0.496875,0.54375,0.45
11,14,0.5,0.5,0.5
11,15,0.496875,0.5,0.49375
11,16,0.49375,0.48125,0.50625
11,17,0.496875,0.525,0.46875
11,18,0.478125,0.50625,0.45
11,19,0.509375,0.55625,0.4625
11,20,0.4875,0.53125,0.44375
11,21,0.496875,0.49375,0.5
11,22,0.46875,0.4625,0.475
11,23,0.490625,0.4875,0.49375
12,0,0.5,0.4625,0.5375
12,1,0.49375,0.45625,0.53125
12,2,0.5,0.525,0.475
12,3,0.50625,0.50625,0.50625
12,4,0.496875,0.5125,0.48125
12,5,0.475,0.475,0.475
12,6,0.48125,0.50625,0.45625
12,7,0.490625,0.49375,0.4875
12,8,0.5125,0.55,0.475
12,9,0.509375,0.5125,0.50625
12,10,0.509375,0.525,0.49375
12,11,0.5,0.525,0.475
12,12,0.5125,0.51875,0.50625
12,13,0.496875,0.5,0.49375
12,14,0.5,0.48125,0.51875
12,15,0.534375,0.54375,0.525
12,16,0.528125,0.525,0.53125
12,17,0.5,0.50625,0.49375
12,18,0.484375,0.50625,0.4625
12,19,0.51875,0.5375,0.5
12,20,0.484375,0.525,0.44375
12,21,0.475,0.525,0.425
12,22,0.50625,0.55625,0.45625
12,23,0.48125,0.525,0.4375
13,0,0.509375,0.48125,0.5375
13,1,0.503125,0.475,0.53125
13,2,0.515625,0.48125,0.55
13,3,0.46875,0.4625,0.475
13,4,0.503125,0.48125,0.525
13,5,0.471875,0.475,0.46875
13,6,0.490625,0.45,0.53125
13,7,0.49375,0.46875,0.51875
13,8,0.50625,0.50625,0.50625
13,9,0.459375,0.40625,0.5125
13,10,0.5,0.4625,0.5375
13,11,0.48125,0.45,0.5125
13,12,0.484375,0.4375,0.53125
13,13,0.515625,0.44375,0.5875
13,14,0.521875,0.4625,0.58125
13,15,0.509375,0.4625,0.55625
13,16,0.5,0.5,0.5
13,17,0.509375,0.5,0.51875
13,18,0.50625,0.50625,0.50625
13,19,0.53125,0.5375,0.525
13,20,0.503125,0.48125,0.525
13,21,0.515625,0.5,0.53125
13,22,0.5125,0.51875,0.50625
13,23,0.534375,0.53125,0.5375
14,0,0.496875,0.53125,0.4625
14,1,0.490625,0.475,0.50625
14,2,0.478125,0.45,0.50625
14,3,0.515625,0.5125,0.51875
14,4,0.5125,0.4875,0.5375
14,5,0.528125,0.5625,0.49375
14,6,0.49375,0.4875,0.5
14,7,0.53125,0.50625,0.55625
14,8,0.496875,0.475,0.51875
14,9,0.490625,0.4625,0.51875
14,10,0.50625,0.4875,0.525
14,11,0.490625,0.46875,0.5125
14,12,0.5,0.46875,0.53125
14,13,0.490625,0.4625,0.51875
14,14,0.503125,0.475,0.53125
14,15,0.496875,0.5,0.49375
14,16,0.484375,0.5,0.46875
14,17,0.5,0.48125,0.51875
14,18,0.46875,0.46875,0.46875
14,19,0.46875,0.475,0.4625
14,20,0.4875,0.48125,0.49375
14,21,0.496875,0.50625,0.4875
14,22,0.503125,0.5125,0.49375
14,23,0.5,0.525,0.475
15,0,0.503125,0.5125,0.49375
15,1,0.503125,0.48125,0.525
15,2,0.496875,0.49375,0.5
15,3,0.5,0.50625,0.49375
15,4,0.51875,0.5125,0.525
15,5,0.51875,0.5375,0.5
15,6,0.503125,0.4875,0.51875
15,7,0.509375,0.4875,0.53125
15,8,0.521875,0.48125,0.5625
15,9,0.5125,0.49375,0.53125
15,10,0.51875,0.49375,0.54375
15,11,0.515625,0.48125,0.55
15,12,0.528125,0.5,0.55625
15,13,0.509375,0.5,0.51875
15,14,0.53125,0.5375,0.525
15,15,0.5,0.4875,0.5125
15,16,0.51875,0.5,0.5375
15,17,0.503125,0.51875,0.4875
15,18,0.509375,0.5,0.51875
15,19,0.49375,0.50625,0.48125
15,20,0.521875,0.51875,0.525
15,21,0.525,0.53125,0.51875
15,22,0.509375,0.50625,0.5125
15,23,0.496875,0.475,0.51875
16,0,0.503125,0.525,0.48125
16,1,0.503125,0.4875,0.51875
16,2,0.51875,0.5,0.5375
16,3,0.484375,0.45625,0.5125
16,4,0.46875,0.475,0.4625
16,5,0.484375,0.5125,0.45625
16,6,0.48125,0.50625,0.45625
16,7,0.45625,0.4875,0.425
16,8,0.48125,0.4875,0.475
16,9,0.496875,0.525,0.46875
16,10,0.484375,0.49375,0.475
16,11,0.478125,0.475,0.48125
16,12,0.490625,0.49375,0.4875
16,13,0.5,0.51875,0.48125
16,14,0.484375,0.4875,0.48125
16,15,0.4875,0.5125,0.4625
16,16,0.50625,0.51875,0.49375
16,17,0.509375,0.54375,0.475
16,18,0.509375,0.48125,0.5375
16,19,0.478125,0.46875,0.4875
16,20,0.484375,0.475,0.49375
16,21,0.50625,0.4875,0.525
16,22,0.509375,0.50625,0.5125
16,23,0.5,0.49375,0.50625
17,0,0.509375,0.5375,0.48125
17,1,0.503125,0.5375,0.46875
17,2,0.5125,0.54375,0.48125
17,3,0.534375,0.5625,0.50625
17,4,0.525,0.59375,0.45625
17,5,0.51875,0.525,0.5125
17,6,0.5375,0.5375,0.5375
17,7,0.5,0.49375,0.50625
17,8,0.540625,0.525,0.55625
17,9,0.459375,0.45,0.46875
17,10,0.490625,0.475,0.50625
17,11,0.503125,0.48125,0.525
17,12,0.4875,0.48125,0.49375
17,13,0.490625,0.475,0.50625
17,14,0.4875,0.45625,0.51875
17,15,0.50625,0.525,0.4875
17,16,0.5125,0.53125,0.49375
17,17,0.50625,0.475,0.5375
17,18,0.4875,0.48125,0.49375
17,19,0.515625,0.51875,0.5125
17,20,0.475,0.49375,0.45625
17,21,0.509375,0.5125,0.50625
17,22,0.515625,0.49375,0.5375
17,23,0.521875,0.51875,0.525
18,0,0.49375,0.5125,0.475
18,1,0.503125,0.5125,0.49375
18,2,0.5,0.46875,0.53125
18,3,0.4875,0.4625,0.5125
18,4,0.496875,0.50625,0.4875
18,5,0.509375,0.4625,0.55625
18,6,0.546875,0.51875,0.575
18,7,0.51875,0.5375,0.5
18,8,0.534375,0.53125,0.5375
18,9,0.540625,0.54375,0.5375
18,10,0.540625,0.54375,0.5375
18,11,0.55,0.58125,0.51875
18,12,0.54375,0.54375,0.54375
18,13,0.534375,0.55625,0.5125
18,14,0.50625,0.49375,0.51875
18,15,0.53125,0.55625,0.50625
18,16,0.51875,0.5375,0.5
18,17,0.49375,0.50625,0.48125
18,18,0.496875,0.525,0.46875
18,19,0.503125,0.525,0.48125
18,20,0.528125,0.575,0.48125
18,21,0.525,0.5625,0.4875
18,22,0.490625,0.5375,0.44375
18,23,0.50625,0.50625,0.50625
19,0,0.490625,0.48125,0.5
19,1,0.50625,0.55625,0.45625
19,2,0.471875,0.4875,0.45625
19,3,0.49375,0.5,0.4875
19,4,0.48125,0.50625,0.45625
19,5,0.490625,0.46875,0.5125
19,6,0.503125,0.5,0.50625
19,7,0.4875,0.50625,0.46875
19,8,0.521875,0.50625,0.5375
19,9,0.528125,0.49375,0.5625
19,10,0.515625,0.475,0.55625
19,11,0.540625,0.525,0.55625
19,12,0.55,0.55625,0.54375
19,13,0.571875,0.59375,0.55
19,14,0.54375,0.5625,0.525
19,15,0.528125,0.525,0.53125
19,16,0.528125,0.53125,0.525
19,17,0.509375,0.51875,0.5
19,18,0.509375,0.5125,0.50625
19,19,0.5125,0.48125,0.54375
19,20,0.553125,0.51875,0.5875
19,21,0.509375,0.48125,0.5375
19,22,0.503125,0.49375,0.5125
19,23,0.490625,0.43125,0.55
20,0,0.50625,0.5375,0.475
20,1,0.50625,0.53125,0.48125
20,2,0.51875,0.53125,0.50625
20,3,0.5125,0.525,0.5
20,4,0.50625,0.55,0.4625
20,5,0.5375,0.55625,0.51875
20,6,0.54375,0.53125,0.55625
20,7,0.590625,0.58125,0.6
20,8,0.55,0.5625,0.5375
20,9,0.571875,0.58125,0.5625
20,10,0.546875,0.575,0.51875
20,11,0.565625,0.58125,0.55
20,12,0.559375,0.575,0.54375
20,13,0.575,0.60625,0.54375
20,14,0.553125,0.56875,0.5375
20,15,0.525,0.55,0.5
20,16,0.540625,0.55625,0.525
20,17,0.553125,0.56875,0.5375
20,18,0.5375,0.56875,0.50625
20,19,0.540625,0.54375,0.5375
20,20,0.553125,0.54375,0.5625
20,21,0.55625,0.59375,0.51875
20,22,0.5125,0.5375,0.4875
20,23,0.540625,0.56875,0.5125
21,0,0.503125,0.58125,0.425
21,1,0.5,0.51875,0.48125
21,2,0.490625,0.45,0.53125
21,3,0.471875,0.49375,0.45
21,4,0.503125,0.4875,0.51875
21,5,0.503125,0.4875,0.51875
21,6,0.496875,0.4875,0.50625
21,7,0.465625,0.425,0.50625
21,8,0.49375,0.48125,0.50625
21,9,0.515625,0.5125,0.51875
21,10,0.5125,0.5,0.525
21,11,0.45,0.425,0.475
21,12,0.496875,0.475,0.51875
21,13,0.478125,0.4875,0.46875
21,14,0.4875,0.4625,0.5125
21,15,0.490625,0.50625,0.475
21,16,0.515625,0.51875,0.5125
21,17,0.50625,0.4875,0.525
21,18,0.5,0.475,0.525
21,19,0.53125,0.54375,0.51875
21,20,0.5125,0.5,0.525
21,21,0.475,0.45625,0.49375
21,22,0.4875,0.48125,0.49375
21,23,0.496875,0.50625,0.4875
22,0,0.50625,0.46875,0.54375
22,1,0.496875,0.46875,0.525
22,2,0.496875,0.525,0.46875
22,3,0.496875,0.5125,0.48125
22,4,0.509375,0.5,0.51875
22,5,0.4875,0.525,0.45
22,6,0.475,0.50625,0.44375
22,7,0.496875,0.5375,0.45625
22,8,0.50625,0.54375,0.46875
22,9,0.5125,0.50625,0.51875
22,10,0.521875,0.54375,0.5
22,11,0.5,0.5125,0.4875
22,12,0.46875,0.475,0.4625
22,13,0.459375,0.4375,0.48125
22,14,0.484375,0.475,0.49375
22,15,0.4875,0.46875,0.50625
22,16,0.49375,0.4875,0.5
22,17,0.509375,0.48125,0.5375
22,18,0.503125,0.45,0.55625
22,19,0.50625,0.4875,0.525
22,20,0.525,0.53125,0.51875
22,21,0.515625,0.55,0.48125
22,22,0.5,0.51875,0.48125
22,23,0.5,0.5375,0.4625
23,0,0.5125,0.51875,0.50625
23,1,0.515625,0.51875,0.5125
23,2,0.51875,0.55,0.4875
23,3,0.49375,0.475,0.5125
23,4,0.496875,0.5,0.49375
23,5,0.509375,0.5,0.51875
23,6,0.51875,0.525,0.5125
23,7,0.50625,0.4875,0.525
23,8,0.540625,0.5125,0.56875
23,9,0.5375,0.5375,0.5375
23,10,0.5375,0.55,0.525
23,11,0.553125,0.54375,0.5625
23,12,0.53125,0.55,0.5125
23,13,0.528125,0.525,0.53125
23,14,0.55,0.55,0.55
23,15,0.534375,0.56875,0.5
23,16,0.5375,0.54375,0.53125
23,17,0.54375,0.53125,0.55625
23,18,0.515625,0.54375,0.4875
23,19,0.5125,0.53125,0.49375
23,20,0.51875,0.54375,0.49375
23,21,0.509375,0.50625,0.5125
23,22,0.48125,0.50625,0.45625
23,23,0.50625,0.49375,0.51875
24,0,0.484375,0.525,0.44375
24,1,0.503125,0.53125,0.475
24,2,0.4875,0.575,0.4
24,3,0.50625,0.54375,0.46875
24,4,0.50625,0.49375,0.51875
24,5,0.49375,0.5,0.4875
24,6,0.496875,0.50625,0.4875
24,7,0.4875,0.49375,0.48125
24,8,0.465625,0.48125,0.45
24,9,0.446875,0.475,0.41875
24,10,0.48125,0.53125,0.43125
24,11,0.446875,0.46875,0.425
24,12,0.440625,0.475,0.40625
24,13,0.471875,0.50625,0.4375
24,14,0.48125,0.4875,0.475
24,15,0.5,0.5,0.5
24,16,0.45625,0.475,0.4375
24,17,0.45625,0.4625,0.45
24,18,0.490625,0.53125,0.45
24,19,0.475,0.475,0.475
24,20,0.48125,0.45,0.5125
24,21,0.478125,0.4375,0.51875
24,22,0.484375,0.43125,0.5375
24,23,0.48125,0.44375,0.51875
25,0,0.5,0.525,0.475
25,1,0.490625,0.525,0.45625
25,2,0.509375,0.50625,0.5125
25,3,0.534375,0.53125,0.5375
25,4,0.540625,0.55,0.53125
25,5,0.55,0.55,0.55
25,6,0.53125,0.4875,0.575
25,7,0.490625,0.475,0.50625
25,8,0.50625,0.5,0.5125
25,9,0.478125,0.5,0.45625
25,10,0.4875,0.51875,0.45625
25,11,0.48125,0.48125,0.48125
25,12,0.521875,0.51875,0.525
25,13,0.5125,0.5,0.525
25,14,0.50625,0.50625,0.50625
25,15,0.503125,0.50625,0.5
25,16,0.490625,0.5,0.48125
25,17,0.528125,0.525,0.53125
25,18,0.515625,0.5375,0.49375
25,19,0.475,0.5125,0.4375
25,20,0.49375,0.50625,0.48125
25,21,0.50625,0.50625,0.50625
25,22,0.490625,0.4875,0.49375
25,23,0.503125,0.50625,0.5
26,0,0.4875,0.4375,0.5375
26,1,0.490625,0.43125,0.55
26,2,0.484375,0.4375,0.53125
26,3,0.5,0.4875,0.5125
26,4,0.48125,0.4625,0.5
26,5,0.475,0.51875,0.43125
26,6,0.478125,0.4625,0.49375
26,7,0.48125,0.4625,0.5
26,8,0.49375,0.475,0.5125
26,9,0.50625,0.50625,0.50625
26,10,0.50625,0.525,0.4875
26,11,0.528125,0.51875,0.5375
26,12,0.521875,0.5625,0.48125
26,13,0.540625,0.5875,0.49375
26,14,0.546875,0.575,0.51875
26,15,0.49375,0.5,0.4875
26,16,0.528125,0.51875,0.5375
26,17,0.51875,0.51875,0.51875
26,18,0.525,0.5375,0.5125
26,19,0.515625,0.5,0.53125
26,20,0.503125,0.4875,0.51875
26,21,0.471875,0.48125,0.4625
26,22,0.50625,0.5375,0.475
26,23,0.503125,0.53125,0.475
27,0,0.5,0.48125,0.51875
27,1,0.496875,0.475,0.51875
27,2,0.503125,0.5,0.50625
27,3,0.503125,0.48125,0.525
27,4,0.45,0.4375,0.4625
27,5,0.475,0.41875,0.53125
27,6,0.48125,0.4875,0.475
27,7,0.465625,0.45625,0.475
27,8,0.478125,0.475,0.48125
27,9,0.509375,0.5125,0.50625
27,10,0.48125,0.4625,0.5
27,11,0.4875,0.46875,0.50625
27,12,0.521875,0.53125,0.5125
27,13,0.5,0.5375,0.4625
27,14,0.475,0.49375,0.45625
27,15,0.503125,0.49375,0.5125
27,16,0.5,0.45625,0.54375
27,17,0.51875,0.49375,0.54375
27,18,0.5,0.4875,0.5125
27,19,0.509375,0.49375,0.525
27,20,0.5125,0.475,0.55
27,21,0.496875,0.48125,0.5125
27,22,0.478125,0.475,0.48125
27,23,0.509375,0.51875,0.5
28,0,0.503125,0.5,0.50625
28,1,0.509375,0.5,0.51875
28,2,0.4875,0.44375,0.53125
28,3,0.525,0.4875,0.5625
28,4,0.509375,0.53125,0.4875
28,5,0.503125,0.4875,0.51875
28,6,0.50625,0.4875,0.525
28,7,0.55,0.5625,0.5375
28,8,0.496875,0.51875,0.475
28,9,0.5,0.5,0.5
28,10,0.534375,0.55625,0.5125
28,11,0.534375,0.575,0.49375
28,12,0.51875,0.53125,0.50625
28,13,0.51875,0.5125,0.525
28,14,0.48125,0.46875,0.49375
28,15,0.525,0.53125,0.51875
28,16,0.553125,0.54375,0.5625
28,17,0.50625,0.49375,0.51875
28,18,0.515625,0.51875,0.5125
28,19,0.521875,0.50625,0.5375
28,20,0.54375,0.525,0.5625
28,21,0.5125,0.475,0.55
28,22,0.546875,0.5125,0.58125
28,23,0.546875,0.525,0.56875
29,0,0.5,0.49375,0.50625
29,1,0.49375,0.5,0.4875
29,2,0.48125,0.5125,0.45
29,3,0.5,0.53125,0.46875
29,4,0.45,0.44375,0.45625
29,5,0.490625,0.45,0.53125
29,6,0.475,0.44375,0.50625
29,7,0.4875,0.48125,0.49375
29,8,0.503125,0.51875,0.4875
29,9,0.484375,0.44375,0.525
29,10,0.515625,0.51875,0.5125
29,11,0.50625,0.50625,0.50625
29,12,0.48125,0.4875,0.475
29,13,0.484375,0.46875,0.5
29,14,0.475,0.44375,0.50625
29,15,0.475,0.4375,0.5125
29,16,0.496875,0.49375,0.5
29,17,0.4875,0.46875,0.50625
29,18,0.49375,0.4875,0.5
29,19,0.475,0.4625,0.4875
29,20,0.4875,0.44375,0.53125
29,21,0.48125,0.5125,0.45
29,22,0.48125,0.46875,0.49375
29,23,0.484375,0.49375,0.475
30,0,0.515625,0.5125,0.51875
30,1,0.49375,0.475,0.5125
30,2,0.46875,0.4625,0.475
30,3,0.48125,0.475,0.4875
30,4,0.496875,0.49375,0.5
30,5,0.496875,0.4625,0.53125
30,6,0.475,0.46875,0.48125
30,7,0.478125,0.43125,0.525
30,8,0.46875,0.45625,0.48125
30,9,0.484375,0.475,0.49375
30,10,0.490625,0.4875,0.49375
30,11,0.5,0.5,0.5
30,12,0.496875,0.48125,0.5125
30,13,0.521875,0.53125,0.5125
30,14,0.475,0.5,0.45
30,15,0.48125,0.475,0.4875
30,16,0.475,0.49375,0.45625
30,17,0.478125,0.49375,0.4625
30,18,0.490625,0.5,0.48125
30,19,0.48125,0.50625,0.45625
30,20,0.496875,0.50625,0.4875
30,21,0.484375,0.5125,0.45625
30,22,0.5,0.54375,0.45625
30,23,0.478125,0.48125,0.475
31,0,0.496875,0.44375,0.55
31,1,0.4875,0.44375,0.53125
31,2,0.515625,0.5,0.53125
31,3,0.49375,0.45625,0.53125
31,4,0.521875,0.53125,0.5125
31,5,0.50625,0.53125,0.48125
31,6,0.4875,0.525,0.45
31,7,0.475,0.50625,0.44375
31,8,0.51875,0.5375,0.5
31,9,0.5,0.50625,0.49375
31,10,0.50625,0.53125,0.48125
31,11,0.471875,0.49375,0.45
31,12,0.45,0.45625,0.44375
31,13,0.478125,0.48125,0.475
