item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
4,prescription,incongruent,2.875,0.228515625,2,0.2021484375,0.228515625,0.2021484375,0.228515625,0.138671875,0.99609375
5,distress,congruent,3.734375,0.421875,4,0.050537109375,0.09423828125,0.17578125,0.421875,0.255859375,1.0
5,tranquility,congruent,3.890625,0.458984375,4,0.033203125,0.06201171875,0.1689453125,0.458984375,0.27734375,0.99609375
5,distress,incongruent,1.8203125,0.435546875,1,0.435546875,0.384765625,0.125,0.031494140625,0.0230712890625,0.984375
5,tranquility,incongruent,2.796875,0.220703125,1,0.220703125,0.220703125,0.220703125,0.220703125,0.1181640625,0.99609375
6,patients,congruent,3.421875,0.375,4,0.08349609375,0.1376953125,0.2275390625,0.375,0.1767578125,0.99609375
6,students,congruent,3.21875,0.3046875,4,0.0986328125,0.1845703125,0.26953125,0.3046875,0.1435546875,0.99609375
6,patients,incongruent,2.671875,0.240234375,1,0.240234375,0.240234375,0.240234375,0.1650390625,0.11376953125,0.99609375
6,students,incongruent,2.6875,0.25,2,0.2216796875,0.25,0.25,0.1728515625,0.1044921875,0.9921875
7,consensus,congruent,4.0625,0.54296875,4,0.01446533203125,0.0306396484375,0.12109375,0.54296875,0.291015625,1.0
7,deadlock,congruent,3.0,0.259765625,3,0.1396484375,0.23046875,0.259765625,0.23046875,0.1396484375,1.0
7,consensus,incongruent,2.5,0.2890625,2,0.255859375,0.2890625,0.2255859375,0.1552734375,0.0732421875,0.99609375
7,deadlock,incongruent,3.15625,0.294921875,4,0.1396484375,0.1787109375,0.2294921875,0.294921875,0.158203125,0.99609375
8,cancer,congruent,2.90625,0.263671875,3,0.16015625,0.2333984375,0.263671875,0.2333984375,0.10986328125,1.0
8,engagement,congruent,3.546875,0.376953125,4,0.083984375,0.10791015625,0.2021484375,0.376953125,0.228515625,0.99609375
8,cancer,incongruent,2.78125,0.2451171875,2,0.216796875,0.2451171875,0.216796875,0.19140625,0.130859375,0.99609375
8,engagement,incongruent,3.125,0.26953125,4,0.14453125,0.185546875,0.2373046875,0.26953125,0.1630859375,0.9921875
9,classroom,congruent,3.703125,0.5390625,4,0.034423828125,0.0732421875,0.1982421875,0.5390625,0.154296875,1.0
9,terminal,congruent,3.484375,0.408203125,4,0.07080078125,0.1328125,0.21875,0.408203125,0.169921875,0.99609375
9,classroom,incongruent,3.5,0.4296875,4,0.05810546875,0.123046875,0.23046875,0.4296875,0.158203125,1.0
9,terminal,incongruent,3.0625,0.2890625,4,0.13671875,0.1982421875,0.255859375,0.2890625,0.12060546875,0.99609375
10,cash,congruent,3.25,0.318359375,4,0.09130859375,0.193359375,0.248046875,0.318359375,0.150390625,0.99609375
10,groceries,congruent,3.328125,0.345703125,4,0.08740234375,0.1640625,0.23828125,0.345703125,0.1640625,0.99609375
10,cash,incongruent,2.828125,0.275390625,2,0.1474609375,0.275390625,0.275390625,0.2138671875,0.08935546875,0.99609375
10,groceries,incongruent,2.59375,0.306640625,2,0.2109375,0.306640625,0.2392578125,0.1640625,0.07763671875,0.99609375
11,confident,congruent,3.328125,0.3359375,4,0.0849609375,0.1591796875,0.26171875,0.3359375,0.1591796875,1.0
11,lonely,congruent,3.125,0.298828125,4,0.10986328125,0.205078125,0.263671875,0.298828125,0.12451171875,0.99609375
11,confident,incongruent,2.53125,0.322265625,2,0.1962890625,0.322265625,0.28515625,0.15234375,0.043701171875,0.99609375
11,lonely,incongruent,2.875,0.28125,3,0.150390625,0.248046875,0.28125,0.21875,0.10302734375,0.99609375
12,joy,congruent,4.0625,0.48046875,4,0.02392578125,0.044677734375,0.12158203125,0.48046875,0.330078125,0.99609375
12,outrage,congruent,3.3125,0.318359375,4,0.1171875,0.150390625,0.2197265625,0.318359375,0.193359375,0.99609375
12,joy,incongruent,3.5625,0.40234375,4,0.0791015625,0.115234375,0.189453125,0.40234375,0.21484375,0.99609375
12,outrage,incongruent,3.625,0.375,4,0.08349609375,0.107421875,0.1767578125,0.375,0.2578125,0.99609375
13,snowstorm,congruent,3.46875,0.359375,4,0.07080078125,0.1318359375,0.24609375,0.359375,0.1923828125,0.99609375
13,traffic,congruent,3.375,0.341796875,4,0.0673828125,0.162109375,0.267578125,0.341796875,0.162109375,0.99609375
13,snowstorm,incongruent,2.734375,0.283203125,2,0.171875,0.283203125,0.283203125,0.171875,0.091796875,0.99609375
13,traffic,incongruent,2.859375,0.271484375,3,0.1650390625,0.2392578125,0.271484375,0.2109375,0.11328125,0.9921875
14,frustration,congruent,3.515625,0.365234375,4,0.08154296875,0.134765625,0.1962890625,0.365234375,0.2216796875,0.99609375
14,laughter,congruent,3.828125,0.423828125,4,0.044677734375,0.08349609375,0.15625,0.423828125,0.291015625,1.0
14,frustration,incongruent,3.09375,0.251953125,4,0.1533203125,0.197265625,0.22265625,0.251953125,0.173828125,0.99609375
14,laughter,incongruent,3.0,0.2373046875,2,0.1435546875,0.2373046875,0.2373046875,0.2373046875,0.1435546875,0.99609375
15,calculator,congruent,2.703125,0.291015625,2,0.2001953125,0.291015625,0.2265625,0.1767578125,0.10693359375,0.99609375
15,instrument,congruent,2.59375,0.310546875,2,0.212890625,0.310546875,0.2412109375,0.146484375,0.0888671875,0.99609375
15,calculator,incongruent,2.40625,0.294921875,1,0.294921875,0.294921875,0.203125,0.123046875,0.08447265625,0.99609375
15,instrument,incongruent,2.515625,0.322265625,2,0.2216796875,0.322265625,0.25,0.1337890625,0.07177734375,0.99609375
16,orchestra,congruent,3.90625,0.4375,4,0.03173828125,0.0673828125,0.1611328125,0.4375,0.30078125,0.99609375
16,racers,congruent,3.578125,0.40625,4,0.080078125,0.10302734375,0.1923828125,0.40625,0.2177734375,0.9921875
16,orchestra,incongruent,3.703125,0.4140625,4,0.05615234375,0.10498046875,0.1728515625,0.4140625,0.251953125,0.99609375
16,racers,incongruent,3.34375,0.34765625,4,0.11279296875,0.14453125,0.2099609375,0.34765625,0.185546875,0.9921875
17,playdate,congruent,3.875,0.53125,4,0.01611328125,0.05615234375,0.1728515625,0.53125,0.2216796875,1.0
17,retirement,congruent,3.359375,0.33203125,4,0.0947265625,0.1376953125,0.2578125,0.33203125,0.177734375,0.99609375
17,playdate,incongruent,2.453125,0.28125,1,0.28125,0.28125,0.21875,0.150390625,0.07080078125,0.99609375
17,retirement,incongruent,3.09375,0.2451171875,3,0.1494140625,0.19140625,0.2451171875,0.2451171875,0.1689453125,0.9921875
18,depressed,congruent,3.1875,0.3203125,4,0.10400390625,0.1943359375,0.2490234375,0.3203125,0.1337890625,0.99609375
18,relieved,congruent,3.75,0.40234375,4,0.061767578125,0.08984375,0.16796875,0.40234375,0.27734375,0.99609375
18,depressed,incongruent,3.359375,0.365234375,4,0.08154296875,0.15234375,0.25,0.365234375,0.15234375,0.99609375
18,relieved,incongruent,2.546875,0.283203125,2,0.25,0.283203125,0.220703125,0.15234375,0.09228515625,0.98828125
19,friends,congruent,2.46875,0.294921875,2,0.259765625,0.294921875,0.2294921875,0.1396484375,0.07470703125,0.99609375
19,weight,congruent,3.15625,0.271484375,4,0.1650390625,0.1650390625,0.2119140625,0.271484375,0.1865234375,0.99609375
19,friends,incongruent,2.8125,0.2353515625,1,0.2353515625,0.20703125,0.20703125,0.20703125,0.142578125,0.9921875
19,weight,incongruent,2.21875,0.34765625,1,0.34765625,0.306640625,0.185546875,0.099609375,0.060302734375,0.99609375
20,lipstick,congruent,2.625,0.267578125,2,0.236328125,0.267578125,0.236328125,0.162109375,0.09814453125,0.9921875
20,song,congruent,3.734375,0.482421875,4,0.0308837890625,0.083984375,0.201171875,0.482421875,0.201171875,0.99609375
20,lipstick,incongruent,2.75,0.2890625,3,0.1748046875,0.25390625,0.2890625,0.1982421875,0.08251953125,0.99609375
20,song,incongruent,2.625,0.267578125,2,0.236328125,0.267578125,0.236328125,0.162109375,0.09814453125,0.9921875
21,fought,congruent,2.59375,0.337890625,2,0.1591796875,0.337890625,0.298828125,0.1591796875,0.045654296875,0.99609375
21,sang,congruent,3.390625,0.380859375,4,0.058349609375,0.1591796875,0.26171875,0.380859375,0.1396484375,0.99609375
21,fought,incongruent,2.90625,0.2734375,3,0.1455078125,0.240234375,0.2734375,0.240234375,0.10009765625,0.99609375
21,sang,incongruent,2.109375,0.337890625,1,0.337890625,0.337890625,0.2314453125,0.0751953125,0.01904296875,0.99609375
22,reassured,congruent,3.78125,0.416015625,4,0.06396484375,0.08203125,0.1533203125,0.416015625,0.28515625,0.99609375
22,skeptical,congruent,3.125,0.287109375,4,0.1357421875,0.1982421875,0.224609375,0.287109375,0.154296875,0.99609375
22,reassured,incongruent,2.6875,0.275390625,2,0.189453125,0.275390625,0.275390625,0.16796875,0.08984375,0.99609375
22,skeptical,incongruent,3.390625,0.37109375,4,0.1201171875,0.13671875,0.1748046875,0.37109375,0.1982421875,0.99609375
23,graduation,congruent,3.828125,0.44140625,4,0.041015625,0.0673828125,0.18359375,0.44140625,0.267578125,0.99609375
23,operation,congruent,2.828125,0.25,2,0.1728515625,0.25,0.25,0.2216796875,0.1044921875,0.99609375
23,graduation,incongruent,2.890625,0.21875,1,0.21875,0.193359375,0.21875,0.21875,0.150390625,0.99609375
23,operation,incongruent,2.015625,0.390625,1,0.390625,0.34375,0.162109375,0.06787109375,0.0361328125,0.99609375
24,aftermath,congruent,3.421875,0.416015625,4,0.0439453125,0.134765625,0.28515625,0.416015625,0.119140625,0.99609375
24,bride,congruent,3.5,0.388671875,4,0.0673828125,0.1259765625,0.2353515625,0.388671875,0.18359375,0.9921875
24,aftermath,incongruent,2.46875,0.310546875,2,0.2412109375,0.310546875,0.2412109375,0.146484375,0.06103515625,0.984375
24,bride,incongruent,3.0625,0.259765625,3,0.138671875,0.2021484375,0.259765625,0.259765625,0.138671875,0.9921875
25,daughter,congruent,3.8125,0.5078125,4,0.032470703125,0.060791015625,0.1865234375,0.5078125,0.2119140625,1.0
25,teacher,congruent,3.859375,0.578125,4,0.0186767578125,0.047607421875,0.166015625,0.578125,0.1884765625,0.99609375
25,daughter,incongruent,3.296875,0.33203125,4,0.09521484375,0.1572265625,0.2578125,0.33203125,0.1572265625,0.99609375
25,teacher,incongruent,2.96875,0.271484375,3,0.1455078125,0.2119140625,0.271484375,0.271484375,0.10009765625,0.9921875
26,grandma,congruent,3.890625,0.458984375,4,0.033203125,0.06201171875,0.1689453125,0.458984375,0.27734375,0.99609375
26,roommate,congruent,3.5625,0.427734375,4,0.057861328125,0.10791015625,0.228515625,0.427734375,0.177734375,0.99609375
26,grandma,incongruent,2.734375,0.2578125,2,0.2001953125,0.2578125,0.2578125,0.1767578125,0.107421875,0.9921875
26,roommate,incongruent,2.9375,0.244140625,3,0.1904296875,0.1904296875,0.244140625,0.244140625,0.130859375,0.99609375
27,brother,congruent,3.734375,0.482421875,4,0.0308837890625,0.083984375,0.201171875,0.482421875,0.201171875,1.0
27,mother,congruent,3.578125,0.4296875,4,0.05126953125,0.10888671875,0.23046875,0.4296875,0.1796875,0.99609375
27,brother,incongruent,3.0,0.28125,3,0.1328125,0.2197265625,0.28125,0.2490234375,0.1171875,0.9921875
27,mother,incongruent,3.21875,0.3046875,4,0.0986328125,0.1845703125,0.26953125,0.3046875,0.1435546875,0.99609375
28,preschool,congruent,3.828125,0.5390625,4,0.023681640625,0.064453125,0.1748046875,0.5390625,0.1982421875,1.0
28,prison,congruent,3.484375,0.400390625,4,0.061279296875,0.1298828125,0.2421875,0.400390625,0.1669921875,0.99609375
28,preschool,incongruent,2.515625,0.27734375,2,0.2451171875,0.27734375,0.2451171875,0.1689453125,0.06201171875,0.99609375
28,prison,incongruent,2.78125,0.255859375,3,0.19921875,0.2255859375,0.255859375,0.2255859375,0.09423828125,0.9921875
29,hopeful,congruent,3.515625,0.34375,4,0.0869140625,0.1259765625,0.2080078125,0.34375,0.2353515625,0.99609375
29,hopeless,congruent,3.03125,0.2412109375,4,0.166015625,0.212890625,0.212890625,0.2412109375,0.166015625,1.0
29,hopeful,incongruent,2.40625,0.3125,2,0.275390625,0.3125,0.2138671875,0.1298828125,0.0693359375,0.99609375
29,hopeless,incongruent,2.3125,0.353515625,2,0.275390625,0.353515625,0.21484375,0.1015625,0.05419921875,0.9921875
30,appalled,congruent,3.265625,0.306640625,4,0.11279296875,0.185546875,0.2099609375,0.306640625,0.185546875,1.0
30,overjoyed,congruent,3.5625,0.322265625,4,0.1044921875,0.1181640625,0.171875,0.322265625,0.283203125,0.99609375
30,appalled,incongruent,2.953125,0.2099609375,1,0.2099609375,0.2099609375,0.185546875,0.2099609375,0.185546875,0.99609375
30,overjoyed,incongruent,2.921875,0.2294921875,2,0.1787109375,0.2294921875,0.2294921875,0.203125,0.158203125,0.99609375
31,encouragement,congruent,3.734375,0.421875,4,0.050537109375,0.09423828125,0.17578125,0.421875,0.255859375,1.0
31,reprimand,congruent,3.375,0.328125,4,0.09375,0.154296875,0.2255859375,0.328125,0.1982421875,0.99609375
31,encouragement,incongruent,2.484375,0.275390625,1,0.275390625,0.275390625,0.2138671875,0.1669921875,0.0693359375,0.9921875
31,reprimand,incongruent,2.234375,0.349609375,2,0.30859375,0.349609375,0.1875,0.10009765625,0.0537109375,0.98046875
32,angrily,congruent,3.71875,0.419921875,4,0.056884765625,0.09375,0.1748046875,0.419921875,0.25390625,0.99609375
32,cordially,congruent,3.90625,0.5234375,4,0.0260009765625,0.05517578125,0.1494140625,0.5234375,0.2470703125,0.99609375
32,angrily,incongruent,2.875,0.22265625,2,0.1962890625,0.22265625,0.22265625,0.22265625,0.134765625,0.99609375
32,cordially,incongruent,2.453125,0.322265625,2,0.25,0.322265625,0.2216796875,0.1337890625,0.07177734375,0.9921875
33,accusatory,congruent,3.140625,0.267578125,4,0.1259765625,0.2080078125,0.236328125,0.267578125,0.162109375,0.99609375
33,flirtatious,congruent,3.296875,0.291015625,4,0.10693359375,0.1767578125,0.2265625,0.291015625,0.2001953125,0.9921875
33,accusatory,incongruent,2.609375,0.306640625,2,0.2109375,0.306640625,0.23828125,0.14453125,0.099609375,0.98828125
33,flirtatious,incongruent,2.40625,0.322265625,2,0.251953125,0.322265625,0.251953125,0.11865234375,0.05615234375,0.9921875
34,disapprovingly,congruent,3.375,0.3515625,4,0.1005859375,0.146484375,0.212890625,0.3515625,0.1884765625,0.99609375
34,lovingly,congruent,3.46875,0.341796875,4,0.076171875,0.1416015625,0.234375,0.341796875,0.20703125,0.99609375
34,disapprovingly,incongruent,2.984375,0.2294921875,3,0.1787109375,0.203125,0.2294921875,0.2294921875,0.158203125,0.9921875
34,lovingly,incongruent,2.546875,0.298828125,2,0.232421875,0.298828125,0.232421875,0.16015625,0.07568359375,0.9921875
35,distant,congruent,3.078125,0.36328125,3,0.06298828125,0.2197265625,0.36328125,0.283203125,0.0712890625,0.99609375
35,playful,congruent,3.703125,0.494140625,4,0.031494140625,0.0859375,0.2060546875,0.494140625,0.181640625,1.0
35,distant,incongruent,2.890625,0.32421875,3,0.119140625,0.251953125,0.32421875,0.22265625,0.08203125,0.99609375
35,playful,incongruent,2.625,0.310546875,2,0.166015625,0.310546875,0.310546875,0.166015625,0.047607421875,0.99609375
36,headphones,congruent,2.96875,0.29296875,3,0.12255859375,0.228515625,0.29296875,0.259765625,0.09521484375,0.99609375
36,mangoes,congruent,2.484375,0.310546875,2,0.2412109375,0.310546875,0.2412109375,0.12890625,0.078125,0.9921875
36,headphones,incongruent,2.375,0.29296875,1,0.29296875,0.29296875,0.2275390625,0.1220703125,0.0654296875,0.99609375
36,mangoes,incongruent,2.265625,0.314453125,1,0.314453125,0.314453125,0.216796875,0.09033203125,0.06201171875,0.9921875
37,park,congruent,3.6875,0.408203125,4,0.0625,0.0908203125,0.1923828125,0.408203125,0.2470703125,0.99609375
37,playroom,congruent,3.59375,0.380859375,4,0.0751953125,0.109375,0.2041015625,0.380859375,0.2314453125,0.99609375
37,park,incongruent,3.015625,0.2421875,4,0.1884765625,0.1884765625,0.2138671875,0.2421875,0.1669921875,0.9921875
37,playroom,incongruent,2.796875,0.228515625,1,0.228515625,0.228515625,0.2021484375,0.2021484375,0.138671875,0.9921875
38,backyard,congruent,3.859375,0.484375,4,0.039794921875,0.057861328125,0.1572265625,0.484375,0.259765625,1.0
38,bedroom,congruent,3.625,0.451171875,4,0.047607421875,0.1005859375,0.212890625,0.451171875,0.1875,0.99609375
38,backyard,incongruent,1.90625,0.474609375,1,0.474609375,0.287109375,0.1357421875,0.06396484375,0.038818359375,0.97265625
38,bedroom,incongruent,2.4375,0.30859375,2,0.271484375,0.30859375,0.2119140625,0.12890625,0.078125,0.98828125
39,excitedly,congruent,3.59375,0.4453125,4,0.060302734375,0.09912109375,0.2099609375,0.4453125,0.185546875,0.99609375
39,solemnly,congruent,3.6875,0.498046875,4,0.028076171875,0.07666015625,0.2353515625,0.498046875,0.162109375,1.0
39,excitedly,incongruent,3.390625,0.3828125,4,0.08544921875,0.140625,0.232421875,0.3828125,0.1591796875,0.99609375
39,solemnly,incongruent,3.359375,0.35546875,4,0.0703125,0.1484375,0.27734375,0.35546875,0.1484375,1.0
40,car,congruent,2.625,0.353515625,2,0.1474609375,0.353515625,0.275390625,0.1669921875,0.054443359375,0.99609375
40,sock,congruent,2.671875,0.275390625,2,0.2138671875,0.275390625,0.2431640625,0.1669921875,0.10107421875,0.99609375
40,car,incongruent,2.28125,0.330078125,2,0.291015625,0.330078125,0.2265625,0.10693359375,0.044677734375,1.0
40,sock,incongruent,2.609375,0.283203125,2,0.220703125,0.283203125,0.25,0.15234375,0.09228515625,0.99609375
41,naked,congruent,2.59375,0.263671875,1,0.263671875,0.263671875,0.205078125,0.1591796875,0.10986328125,0.99609375
41,overdressed,congruent,3.46875,0.333984375,4,0.095703125,0.138671875,0.2021484375,0.333984375,0.2294921875,0.99609375
41,naked,incongruent,2.3125,0.333984375,1,0.333984375,0.294921875,0.1787109375,0.1083984375,0.08447265625,0.99609375
41,overdressed,incongruent,2.5625,0.34375,1,0.34375,0.1845703125,0.1845703125,0.1435546875,0.1435546875,0.984375
42,lively,congruent,3.71875,0.392578125,4,0.05322265625,0.09912109375,0.185546875,0.392578125,0.26953125,0.9921875
42,shy,congruent,3.390625,0.341796875,4,0.07666015625,0.162109375,0.2353515625,0.341796875,0.18359375,0.99609375
42,lively,incongruent,3.125,0.279296875,4,0.1318359375,0.1923828125,0.2470703125,0.279296875,0.1494140625,0.9921875
42,shy,incongruent,2.125,0.39453125,2,0.30859375,0.39453125,0.1865234375,0.07763671875,0.032470703125,0.9921875
43,flattered,congruent,3.796875,0.439453125,4,0.04638671875,0.08642578125,0.1611328125,0.439453125,0.265625,0.99609375
43,offended,congruent,2.921875,0.2431640625,2,0.1669921875,0.2431640625,0.21484375,0.2431640625,0.130859375,1.0
43,flattered,incongruent,2.546875,0.322265625,2,0.2216796875,0.322265625,0.2216796875,0.15234375,0.08154296875,0.99609375
43,offended,incongruent,3.0625,0.275390625,4,0.1474609375,0.21484375,0.21484375,0.275390625,0.1474609375,1.0
44,cellmate,congruent,3.28125,0.3515625,4,0.07861328125,0.166015625,0.2734375,0.3515625,0.1298828125,0.99609375
44,grandkid,congruent,3.984375,0.62109375,4,0.01068115234375,0.0308837890625,0.1376953125,0.62109375,0.201171875,0.99609375
44,cellmate,incongruent,2.890625,0.26953125,3,0.1845703125,0.2099609375,0.26953125,0.2099609375,0.126953125,0.98828125
44,grandkid,incongruent,2.5625,0.283203125,2,0.2197265625,0.283203125,0.283203125,0.1513671875,0.06298828125,0.9921875
45,fired,congruent,3.09375,0.28125,4,0.1171875,0.2197265625,0.2490234375,0.28125,0.1328125,1.0
45,promoted,congruent,3.96875,0.431640625,4,0.035400390625,0.058349609375,0.1396484375,0.431640625,0.3359375,0.99609375
45,fired,incongruent,2.671875,0.275390625,2,0.2138671875,0.275390625,0.2431640625,0.1669921875,0.10107421875,0.99609375
45,promoted,incongruent,3.453125,0.30078125,4,0.125,0.125,0.1826171875,0.30078125,0.265625,0.99609375
46,celebration,congruent,4.15625,0.5078125,4,0.01531982421875,0.0286865234375,0.10009765625,0.5078125,0.349609375,1.0
46,shooting,congruent,3.15625,0.2734375,4,0.1298828125,0.1884765625,0.2421875,0.2734375,0.166015625,1.0
46,celebration,incongruent,3.84375,0.43359375,4,0.0517578125,0.0751953125,0.140625,0.43359375,0.298828125,1.0
46,shooting,incongruent,2.578125,0.337890625,2,0.1806640625,0.337890625,0.263671875,0.1591796875,0.05859375,1.0
47,beer,congruent,3.578125,0.359375,4,0.07080078125,0.1318359375,0.1923828125,0.359375,0.24609375,0.9921875
47,crayon,congruent,3.578125,0.4296875,4,0.05126953125,0.10888671875,0.23046875,0.4296875,0.1796875,0.99609375
47,beer,incongruent,2.625,0.267578125,3,0.236328125,0.236328125,0.267578125,0.18359375,0.07666015625,0.9921875
47,crayon,incongruent,2.578125,0.259765625,1,0.259765625,0.259765625,0.228515625,0.1572265625,0.09521484375,0.9921875
48,taxi,congruent,3.25,0.3203125,4,0.11767578125,0.1708984375,0.2197265625,0.3203125,0.1708984375,0.99609375
48,waiter,congruent,3.53125,0.40234375,4,0.061767578125,0.130859375,0.2158203125,0.40234375,0.1904296875,0.99609375
48,taxi,incongruent,2.90625,0.23828125,3,0.185546875,0.2099609375,0.23828125,0.23828125,0.1279296875,0.99609375
48,waiter,incongruent,3.234375,0.3046875,4,0.11181640625,0.1845703125,0.2373046875,0.3046875,0.1630859375,0.99609375
49,keys,congruent,3.59375,0.43359375,4,0.045654296875,0.109375,0.2314453125,0.43359375,0.1806640625,0.99609375
49,parents,congruent,3.484375,0.400390625,4,0.061279296875,0.1298828125,0.2421875,0.400390625,0.1669921875,0.99609375
49,keys,incongruent,3.125,0.2890625,4,0.12060546875,0.1982421875,0.255859375,0.2890625,0.13671875,0.99609375
49,parents,incongruent,3.40625,0.361328125,4,0.07080078125,0.150390625,0.248046875,0.361328125,0.169921875,0.99609375
50,sky,congruent,3.9375,0.48046875,4,0.03466796875,0.057373046875,0.1376953125,0.48046875,0.291015625,1.0
50,sofa,congruent,3.75,0.474609375,4,0.044189453125,0.08251953125,0.1748046875,0.474609375,0.224609375,0.99609375
50,sky,incongruent,2.859375,0.2421875,2,0.1884765625,0.2421875,0.2138671875,0.2421875,0.1142578125,0.9921875
50,sofa,incongruent,3.46875,0.333984375,4,0.095703125,0.138671875,0.2021484375,0.333984375,0.2294921875,0.99609375
51,homework,congruent,3.3125,0.353515625,4,0.08935546875,0.1669921875,0.2431640625,0.353515625,0.1474609375,0.99609375
51,obesity,congruent,2.828125,0.3046875,3,0.1630859375,0.2373046875,0.3046875,0.208984375,0.0869140625,0.9921875
51,homework,incongruent,2.71875,0.2451171875,2,0.216796875,0.2451171875,0.2451171875,0.19140625,0.10205078125,0.9921875
51,obesity,incongruent,2.59375,0.275390625,3,0.2431640625,0.2431640625,0.275390625,0.1474609375,0.08935546875,0.984375
52,commute,congruent,3.71875,0.4140625,4,0.05615234375,0.08154296875,0.1962890625,0.4140625,0.251953125,0.99609375
52,quiz,congruent,3.125,0.265625,4,0.1611328125,0.1826171875,0.20703125,0.265625,0.1826171875,1.0
52,commute,incongruent,3.359375,0.310546875,4,0.1142578125,0.146484375,0.2138671875,0.310546875,0.2138671875,0.99609375
52,quiz,incongruent,2.796875,0.234375,1,0.234375,0.20703125,0.234375,0.1826171875,0.142578125,0.99609375
53,excitement,congruent,4.03125,0.44921875,4,0.032470703125,0.0537109375,0.11376953125,0.44921875,0.349609375,1.0
53,migraine,congruent,3.625,0.4140625,4,0.0634765625,0.10498046875,0.1953125,0.4140625,0.2216796875,1.0
53,excitement,incongruent,3.078125,0.259765625,4,0.1787109375,0.1787109375,0.203125,0.259765625,0.1787109375,0.99609375
53,migraine,incongruent,2.046875,0.3671875,1,0.3671875,0.3671875,0.1533203125,0.072265625,0.038818359375,0.99609375
54,husband,congruent,3.765625,0.400390625,4,0.05419921875,0.0791015625,0.189453125,0.400390625,0.275390625,1.0
54,niece,congruent,3.84375,0.3984375,4,0.053955078125,0.0693359375,0.166015625,0.3984375,0.310546875,1.0
54,husband,incongruent,3.671875,0.357421875,4,0.0703125,0.1025390625,0.19140625,0.357421875,0.279296875,0.99609375
54,niece,incongruent,3.015625,0.2421875,4,0.1884765625,0.1884765625,0.2138671875,0.2421875,0.1669921875,0.9921875
55,film,congruent,3.5,0.373046875,4,0.06494140625,0.13671875,0.2255859375,0.373046875,0.19921875,0.99609375
55,sunrise,congruent,3.234375,0.263671875,4,0.140625,0.1591796875,0.232421875,0.263671875,0.205078125,0.99609375
55,film,incongruent,2.71875,0.25,1,0.25,0.2216796875,0.2216796875,0.171875,0.1337890625,0.9921875
55,sunrise,incongruent,2.84375,0.21875,1,0.21875,0.21875,0.21875,0.193359375,0.150390625,0.99609375
56,banquet,congruent,2.984375,0.263671875,3,0.1591796875,0.205078125,0.263671875,0.232421875,0.140625,0.9921875
56,lecture,congruent,3.328125,0.357421875,4,0.062255859375,0.1689453125,0.279296875,0.357421875,0.1318359375,0.99609375
56,banquet,incongruent,2.59375,0.251953125,1,0.251953125,0.251953125,0.251953125,0.15234375,0.0927734375,0.9921875
56,lecture,incongruent,2.640625,0.279296875,2,0.216796875,0.279296875,0.24609375,0.1689453125,0.09033203125,0.9921875
57,drink,congruent,3.71875,0.43359375,4,0.045654296875,0.08544921875,0.2041015625,0.43359375,0.2314453125,0.99609375
