item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
5,tranquility,incongruent,1.0625,0.9375,1,0.9375,0.06005859375,0.0008544921875,2.3990869522094727e-06,2.115964889526367e-06,1.0
6,patients,congruent,4.8125,0.81640625,5,2.8848648071289062e-05,4.76837158203125e-05,0.000274658203125,0.1826171875,0.81640625,1.0
6,students,congruent,4.4375,0.5625,4,0.0001468658447265625,0.00018787384033203125,0.0010833740234375,0.5625,0.4375,1.0
6,patients,incongruent,1.0,1.0,1,1.0,0.00116729736328125,6.580352783203125e-05,1.0654330253601074e-06,6.139278411865234e-06,1.0
6,students,incongruent,1.0,1.0,1,1.0,5.14984130859375e-05,8.940696716308594e-06,1.6391277313232422e-07,1.2069940567016602e-06,1.0
7,consensus,congruent,4.03125,0.9765625,4,2.0582228899002075e-07,7.152557373046875e-07,9.894371032714844e-06,0.9765625,0.02294921875,1.0
7,deadlock,congruent,3.0,0.99609375,3,2.1338462829589844e-05,0.00054931640625,0.99609375,0.004058837890625,6.109476089477539e-06,1.0
7,consensus,incongruent,1.015625,0.98046875,1,0.98046875,0.0179443359375,0.00017642974853515625,1.3485550880432129e-06,6.370246410369873e-07,1.0
7,deadlock,incongruent,1.4375,0.5625,1,0.5625,0.4375,0.0010833740234375,9.357929229736328e-06,1.2040138244628906e-05,1.0
8,cancer,congruent,4.125,0.87890625,4,3.981590270996094e-05,8.440017700195312e-05,0.0035858154296875,0.87890625,0.11865234375,1.0
8,engagement,congruent,5.0,1.0,5,1.3709068298339844e-06,6.48200511932373e-07,7.867813110351562e-06,5.14984130859375e-05,1.0,1.0
8,cancer,incongruent,1.0,1.0,1,1.0,0.000911712646484375,1.2993812561035156e-05,1.4435499906539917e-07,3.46451997756958e-07,1.0
8,engagement,incongruent,1.4375,0.55859375,1,0.55859375,0.435546875,0.0037689208984375,1.9788742065429688e-05,1.9788742065429688e-05,0.99609375
9,classroom,congruent,4.4375,0.5625,4,4.116445779800415e-07,1.2740492820739746e-06,2.8967857360839844e-05,0.5625,0.4375,1.0
9,terminal,congruent,5.0,0.99609375,5,1.5422701835632324e-06,2.8908252716064453e-06,2.7418136596679688e-05,0.005218505859375,0.99609375,1.0
9,classroom,incongruent,1.78125,0.77734375,2,0.22265625,0.77734375,0.001495361328125,1.2934207916259766e-05,8.881092071533203e-06,1.0
9,terminal,incongruent,1.0,1.0,1,1.0,7.486343383789062e-05,7.867813110351562e-06,3.46451997756958e-07,5.699694156646729e-07,1.0
10,cash,congruent,4.5625,0.5625,5,1.3649463653564453e-05,1.0609626770019531e-05,0.0001468658447265625,0.4375,0.5625,1.0
10,groceries,congruent,4.0,0.984375,4,4.3958425521850586e-07,3.680586814880371e-06,7.390975952148438e-05,0.984375,0.0140380859375,1.0
10,cash,incongruent,4.0,1.0,4,4.76837158203125e-06,0.0001583099365234375,0.00070953369140625,1.0,0.00020313262939453125,1.0
10,groceries,incongruent,2.0,0.98828125,2,0.0019073486328125,0.98828125,0.008544921875,4.482269287109375e-05,8.821487426757812e-06,1.0
11,confident,congruent,5.0,1.0,5,1.6391277313232422e-07,2.7008354663848877e-07,2.2649765014648438e-06,0.00020313262939453125,1.0,1.0
11,lonely,congruent,4.0,1.0,4,6.48200511932373e-07,7.867813110351562e-06,0.0004291534423828125,1.0,0.00150299072265625,1.0
11,confident,incongruent,2.0,0.9921875,2,0.0031585693359375,0.9921875,0.004058837890625,1.138448715209961e-05,1.6570091247558594e-05,1.0
11,lonely,incongruent,2.0,0.9921875,2,0.0031585693359375,0.9921875,0.0031585693359375,1.138448715209961e-05,1.4662742614746094e-05,1.0
12,joy,congruent,5.0,1.0,5,4.6798959374427795e-08,6.007030606269836e-08,1.2759119272232056e-07,1.55717134475708e-06,1.0,1.0
12,outrage,congruent,3.0625,0.73046875,3,0.013427734375,0.126953125,0.73046875,0.0283203125,0.09912109375,1.0
12,joy,incongruent,1.0,1.0,1,1.0,0.000179290771484375,1.0132789611816406e-05,3.0547380447387695e-07,2.7008354663848877e-07,1.0
12,outrage,incongruent,5.0,1.0,5,9.424984455108643e-07,9.424984455108643e-07,3.725290298461914e-06,2.1457672119140625e-05,1.0,1.0
13,snowstorm,congruent,5.0,1.0,5,1.0654330253601074e-06,1.5497207641601562e-06,3.528594970703125e-05,0.0001583099365234375,1.0,1.0
13,traffic,congruent,4.1875,0.81640625,4,1.6316771507263184e-06,3.039836883544922e-06,4.1961669921875e-05,0.81640625,0.1826171875,1.0
13,snowstorm,incongruent,2.453125,0.55859375,2,0.00138092041015625,0.55859375,0.43359375,0.0079345703125,0.0003490447998046875,1.0
13,traffic,incongruent,1.328125,0.67578125,1,0.67578125,0.3203125,0.0035552978515625,5.054473876953125e-05,7.390975952148438e-05,1.0
14,frustration,congruent,5.0,1.0,5,2.7008354663848877e-07,6.48200511932373e-07,8.940696716308594e-06,5.14984130859375e-05,1.0,1.0
14,laughter,congruent,5.0,1.0,5,1.6391277313232422e-07,1.2759119272232056e-07,7.338821887969971e-07,2.905726432800293e-06,1.0,1.0
14,frustration,incongruent,1.0,1.0,1,1.0,7.486343383789062e-05,7.867813110351562e-06,1.6391277313232422e-07,3.0547380447387695e-07,1.0
14,laughter,incongruent,1.0,1.0,1,1.0,0.00116729736328125,7.486343383789062e-05,9.424984455108643e-07,6.48200511932373e-07,1.0
15,calculator,congruent,1.9375,0.87890625,2,0.0927734375,0.87890625,0.026611328125,0.000179290771484375,0.0004863739013671875,1.0
15,instrument,congruent,5.0,0.99609375,5,1.4662742614746094e-05,1.1444091796875e-05,0.00012302398681640625,0.005218505859375,0.99609375,1.0
15,calculator,incongruent,1.0,1.0,1,1.0,0.00116729736328125,9.584426879882812e-05,1.7583370208740234e-06,1.895427703857422e-05,1.0
15,instrument,incongruent,3.671875,0.369140625,4,0.0142822265625,0.10546875,0.287109375,0.369140625,0.2236328125,1.0
16,orchestra,congruent,5.0,1.0,5,2.384185791015625e-07,5.029141902923584e-07,2.905726432800293e-06,2.1457672119140625e-05,1.0,1.0
16,racers,congruent,5.0,1.0,5,9.424984455108643e-07,8.307397365570068e-07,7.867813110351562e-06,6.628036499023438e-05,1.0,1.0
16,orchestra,incongruent,1.625,0.62109375,2,0.376953125,0.62109375,0.0015411376953125,2.8252601623535156e-05,2.8252601623535156e-05,1.0
16,racers,incongruent,1.0,1.0,1,1.0,5.14984130859375e-05,1.0132789611816406e-05,3.0547380447387695e-07,1.7583370208740234e-06,1.0
17,playdate,congruent,5.0,1.0,5,3.2782554626464844e-06,3.2782554626464844e-06,1.6689300537109375e-05,0.00116729736328125,1.0,1.0
17,retirement,congruent,4.0,1.0,4,1.1222437024116516e-07,1.996755599975586e-06,3.528594970703125e-05,1.0,0.00150299072265625,1.0
17,playdate,incongruent,1.0,1.0,1,1.0,0.0001087188720703125,1.4722347259521484e-05,5.029141902923584e-07,4.231929779052734e-06,1.0
17,retirement,incongruent,2.0,0.99609375,2,0.002471923828125,0.99609375,0.00116729736328125,1.4662742614746094e-05,1.1444091796875e-05,1.0
18,depressed,congruent,2.0,1.0,2,0.0001583099365234375,1.0,0.00150299072265625,8.940696716308594e-06,1.2069940567016602e-06,1.0
18,relieved,congruent,4.0,0.9921875,4,4.738569259643555e-06,1.6570091247558594e-05,0.00015735626220703125,0.9921875,0.00860595703125,1.0
18,depressed,incongruent,4.0,1.0,4,1.2759119272232056e-07,1.5497207641601562e-06,5.817413330078125e-05,1.0,0.00150299072265625,1.0
18,relieved,incongruent,1.0,1.0,1,1.0,0.0006256103515625,3.528594970703125e-05,2.384185791015625e-07,3.9301812648773193e-07,1.0
19,friends,congruent,2.015625,0.98828125,2,0.000331878662109375,0.98828125,0.010986328125,5.7697296142578125e-05,1.8715858459472656e-05,1.0
19,weight,congruent,4.0,1.0,4,1.1444091796875e-05,3.528594970703125e-05,0.00012302398681640625,1.0,0.00150299072265625,1.0
19,friends,incongruent,2.015625,0.98046875,2,0.00115203857421875,0.98046875,0.0179443359375,2.09808349609375e-05,4.678964614868164e-06,1.0
19,weight,incongruent,1.078125,0.921875,1,0.921875,0.07568359375,0.00177764892578125,4.410743713378906e-06,2.5391578674316406e-05,1.0
20,lipstick,congruent,5.0,1.0,5,3.293156623840332e-06,2.905726432800293e-06,1.6689300537109375e-05,0.0002307891845703125,1.0,1.0
20,song,congruent,5.0,1.0,5,1.7583370208740234e-06,1.996755599975586e-06,1.2993812561035156e-05,0.00012302398681640625,1.0,1.0
20,lipstick,incongruent,1.90625,0.443359375,1,0.443359375,0.2099609375,0.345703125,7.963180541992188e-05,9.059906005859375e-05,1.0
20,song,incongruent,2.015625,0.9765625,2,0.0024261474609375,0.9765625,0.020263671875,0.00032806396484375,0.00017547607421875,1.0
21,fought,congruent,4.0,0.9921875,4,3.2633543014526367e-06,1.6570091247558594e-05,0.001495361328125,0.9921875,0.005218505859375,1.0
21,sang,congruent,4.96875,0.94140625,5,3.084540367126465e-06,6.556510925292969e-06,7.963180541992188e-05,0.06005859375,0.94140625,1.0
21,fought,incongruent,1.0,1.0,1,1.0,0.000431060791015625,4.00543212890625e-05,5.699694156646729e-07,8.307397365570068e-07,1.0
21,sang,incongruent,1.0,1.0,1,1.0,9.632110595703125e-05,4.798173904418945e-06,1.2759119272232056e-07,2.384185791015625e-07,1.0
22,reassured,congruent,4.9375,0.92578125,5,2.5391578674316406e-05,1.7523765563964844e-05,8.869171142578125e-05,0.07568359375,0.92578125,1.0
22,skeptical,congruent,2.0,0.99609375,2,0.0002613067626953125,0.99609375,0.00170135498046875,4.00543212890625e-05,5.424022674560547e-06,1.0
22,reassured,incongruent,1.9921875,0.99609375,2,0.00170135498046875,0.99609375,0.00070953369140625,7.867813110351562e-06,4.202127456665039e-06,1.0
22,skeptical,incongruent,2.0,0.99609375,2,0.00102996826171875,0.99609375,0.00131988525390625,3.123283386230469e-05,1.2993812561035156e-05,1.0
23,graduation,congruent,5.0,1.0,5,1.126900315284729e-07,1.4435499906539917e-07,9.424984455108643e-07,7.867813110351562e-06,1.0,1.0
23,operation,congruent,2.046875,0.94921875,2,0.00183868408203125,0.94921875,0.04736328125,0.000247955322265625,3.361701965332031e-05,1.0
23,graduation,incongruent,1.0,1.0,1,1.0,0.000179290771484375,2.1457672119140625e-05,3.46451997756958e-07,1.2069940567016602e-06,1.0
23,operation,incongruent,1.0,1.0,1,1.0,0.0001583099365234375,1.0132789611816406e-05,2.1047890186309814e-07,5.029141902923584e-07,1.0
24,aftermath,congruent,4.0,1.0,4,1.8533319234848022e-07,5.424022674560547e-06,0.00020313262939453125,1.0,0.000553131103515625,1.0
24,bride,congruent,5.0,1.0,5,2.2649765014648438e-06,2.562999725341797e-06,1.4722347259521484e-05,0.000553131103515625,1.0,1.0
24,aftermath,incongruent,1.0,1.0,1,1.0,4.00543212890625e-05,4.231929779052734e-06,2.384185791015625e-07,8.307397365570068e-07,1.0
24,bride,incongruent,2.0,0.9921875,2,0.00148773193359375,0.9921875,0.006683349609375,5.7697296142578125e-05,2.4080276489257812e-05,1.0
25,daughter,congruent,5.0,1.0,5,1.5497207641601562e-06,1.996755599975586e-06,1.2993812561035156e-05,0.0002613067626953125,1.0,1.0
25,teacher,congruent,4.3125,0.6796875,4,1.9669532775878906e-06,3.680586814880371e-06,7.390975952148438e-05,0.6796875,0.3203125,1.0
25,daughter,incongruent,2.5,0.498046875,2,0.0020294189453125,0.498046875,0.498046875,0.0012359619140625,0.00021457672119140625,1.0
25,teacher,incongruent,2.015625,0.8046875,2,0.0849609375,0.8046875,0.10888671875,0.00018596649169921875,0.000164031982421875,1.0
26,grandma,congruent,5.0,1.0,5,1.2069940567016602e-06,1.5497207641601562e-06,7.867813110351562e-06,3.528594970703125e-05,1.0,1.0
26,roommate,congruent,4.96875,0.96875,5,4.112720489501953e-06,4.649162292480469e-06,4.410743713378906e-05,0.029296875,0.96875,1.0
26,grandma,incongruent,1.9765625,0.96875,2,0.0291748046875,0.96875,0.0034942626953125,2.0742416381835938e-05,3.409385681152344e-05,1.0
26,roommate,incongruent,4.15625,0.79296875,4,0.000560760498046875,0.000926971435546875,0.0306396484375,0.79296875,0.1767578125,1.0
27,brother,congruent,5.0,1.0,5,2.2649765014648438e-06,2.562999725341797e-06,2.4318695068359375e-05,3.123283386230469e-05,1.0,1.0
27,mother,congruent,3.9375,0.86328125,4,7.343292236328125e-05,0.000789642333984375,0.09130859375,0.86328125,0.04296875,1.0
27,brother,incongruent,1.734375,0.7265625,2,0.267578125,0.7265625,0.003814697265625,4.8160552978515625e-05,1.7642974853515625e-05,0.99609375
27,mother,incongruent,2.015625,0.98828125,2,0.00148773193359375,0.98828125,0.010986328125,6.532669067382812e-05,1.8715858459472656e-05,1.0
28,preschool,congruent,5.0,1.0,5,1.2069940567016602e-06,9.424984455108643e-07,7.867813110351562e-06,0.000911712646484375,1.0,1.0
28,prison,congruent,4.3125,0.6796875,4,2.7179718017578125e-05,5.745887756347656e-05,0.00115203857421875,0.6796875,0.3203125,1.0
28,preschool,incongruent,1.0,1.0,1,1.0,3.528594970703125e-05,5.424022674560547e-06,5.699694156646729e-07,1.7583370208740234e-06,1.0
28,prison,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,9.5367431640625e-05,2.250075340270996e-06,1.0073184967041016e-05,1.0
29,hopeful,congruent,5.0,1.0,5,9.424984455108643e-07,1.996755599975586e-06,1.2993812561035156e-05,0.00070953369140625,1.0,1.0
29,hopeless,congruent,2.15625,0.796875,2,0.0240478515625,0.796875,0.177734375,0.000934600830078125,0.00038909912109375,1.0
29,hopeful,incongruent,1.03125,0.96875,1,0.96875,0.029296875,0.000690460205078125,9.834766387939453e-06,1.1146068572998047e-05,1.0
29,hopeless,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,1.4722347259521484e-05,3.9301812648773193e-07,1.0654330253601074e-06,1.0
30,appalled,congruent,4.375,0.62109375,4,2.491474151611328e-05,3.62396240234375e-05,0.000568389892578125,0.62109375,0.376953125,1.0
30,overjoyed,congruent,5.0,1.0,5,1.0654330253601074e-06,6.48200511932373e-07,4.231929779052734e-06,3.528594970703125e-05,1.0,1.0
30,appalled,incongruent,1.0,1.0,1,1.0,0.00116729736328125,0.0001392364501953125,1.1444091796875e-05,2.4318695068359375e-05,1.0
30,overjoyed,incongruent,5.0,1.0,5,4.76837158203125e-06,3.725290298461914e-06,4.5299530029296875e-05,0.00150299072265625,1.0,1.0
31,encouragement,congruent,5.0,1.0,5,2.384185791015625e-07,2.384185791015625e-07,1.3709068298339844e-06,6.628036499023438e-05,1.0,1.0
31,reprimand,congruent,4.4375,0.5625,4,6.914138793945312e-05,6.914138793945312e-05,0.000843048095703125,0.5625,0.4375,1.0
31,encouragement,incongruent,1.0,1.0,1,1.0,0.00012302398681640625,1.0132789611816406e-05,2.1047890186309814e-07,7.338821887969971e-07,1.0
31,reprimand,incongruent,1.0,0.99609375,1,0.99609375,0.0021820068359375,0.00012302398681640625,5.424022674560547e-06,1.1444091796875e-05,1.0
32,angrily,congruent,5.0,1.0,5,6.973743438720703e-06,7.867813110351562e-06,5.817413330078125e-05,6.628036499023438e-05,1.0,1.0
32,cordially,congruent,5.0,1.0,5,1.955777406692505e-08,4.6798959374427795e-08,5.029141902923584e-07,1.2993812561035156e-05,1.0,1.0
32,angrily,incongruent,1.0,1.0,1,1.0,4.5299530029296875e-05,2.2649765014648438e-06,9.918585419654846e-08,3.9301812648773193e-07,1.0
32,cordially,incongruent,1.015625,0.98046875,1,0.98046875,0.0179443359375,0.000614166259765625,1.8596649169921875e-05,9.953975677490234e-06,1.0
33,accusatory,congruent,3.671875,0.671875,4,1.4424324035644531e-05,0.005828857421875,0.318359375,0.671875,0.0035247802734375,1.0
33,flirtatious,congruent,2.03125,0.94921875,2,0.0135498046875,0.94921875,0.036865234375,0.000247955322265625,0.00019359588623046875,1.0
33,accusatory,incongruent,1.375,0.62109375,1,0.62109375,0.376953125,0.000568389892578125,8.106231689453125e-06,4.9173831939697266e-06,1.0
33,flirtatious,incongruent,2.0,0.9921875,2,0.0024566650390625,0.9921875,0.005218505859375,4.506111145019531e-05,3.504753112792969e-05,1.0
34,disapprovingly,congruent,4.65625,0.671875,5,5.698204040527344e-05,0.00010633468627929688,0.01226806640625,0.31640625,0.671875,1.0
34,lovingly,congruent,5.0,1.0,5,1.2759119272232056e-07,2.384185791015625e-07,2.562999725341797e-06,7.486343383789062e-05,1.0,1.0
34,disapprovingly,incongruent,1.1796875,0.81640625,1,0.81640625,0.1826171875,0.000274658203125,5.036592483520508e-06,5.036592483520508e-06,1.0
34,lovingly,incongruent,1.5,0.5,1,0.5,0.5,0.00109100341796875,1.2159347534179688e-05,9.47713851928711e-06,1.0
35,distant,congruent,2.1875,0.81640625,2,0.00021266937255859375,0.81640625,0.181640625,0.0029449462890625,7.82012939453125e-05,1.0
35,playful,congruent,5.0,1.0,5,1.0654330253601074e-06,1.0654330253601074e-06,6.139278411865234e-06,2.1457672119140625e-05,1.0,1.0
35,distant,incongruent,2.0,0.99609375,2,0.0006256103515625,0.99609375,0.00170135498046875,5.817413330078125e-05,2.1338462829589844e-05,1.0
35,playful,incongruent,2.0,0.99609375,2,0.0016937255859375,0.99609375,0.003173828125,3.528594970703125e-05,4.506111145019531e-05,1.0
36,headphones,congruent,4.96875,0.96875,5,1.0356307029724121e-06,1.1771917343139648e-06,1.2636184692382812e-05,0.029296875,0.96875,1.0
36,mangoes,congruent,5.0,1.0,5,7.867813110351562e-06,3.725290298461914e-06,1.4722347259521484e-05,7.486343383789062e-05,1.0,1.0
36,headphones,incongruent,1.0,1.0,1,1.0,1.2993812561035156e-05,1.55717134475708e-06,1.4435499906539917e-07,8.307397365570068e-07,1.0
36,mangoes,incongruent,1.0,1.0,1,1.0,5.14984130859375e-05,8.940696716308594e-06,4.4517219066619873e-07,1.996755599975586e-06,1.0
37,park,congruent,5.0,1.0,5,1.996755599975586e-06,1.996755599975586e-06,8.940696716308594e-06,0.000179290771484375,1.0,1.0
37,playroom,congruent,5.0,1.0,5,1.7583370208740234e-06,3.293156623840332e-06,2.4318695068359375e-05,0.0002307891845703125,1.0,1.0
37,park,incongruent,2.03125,0.953125,2,0.01055908203125,0.953125,0.036865234375,0.000865936279296875,0.0004100799560546875,1.0
37,playroom,incongruent,4.78125,0.80078125,5,0.00154876708984375,0.0025482177734375,0.01470947265625,0.1787109375,0.80078125,1.0
38,backyard,congruent,4.75,0.73046875,5,1.3828277587890625e-05,5.459785461425781e-05,0.0008544921875,0.26953125,0.73046875,1.0
38,bedroom,congruent,5.0,1.0,5,4.231929779052734e-06,5.424022674560547e-06,3.123283386230469e-05,0.000911712646484375,1.0,1.0
38,backyard,incongruent,1.96875,0.96875,2,0.029296875,0.96875,0.00113677978515625,6.765127182006836e-06,2.4884939193725586e-06,1.0
38,bedroom,incongruent,1.0234375,0.9765625,1,0.9765625,0.02294921875,0.000888824462890625,7.68899917602539e-06,8.702278137207031e-06,1.0
39,excitedly,congruent,5.0,1.0,5,6.48200511932373e-07,1.0654330253601074e-06,1.150369644165039e-05,6.628036499023438e-05,1.0,1.0
39,solemnly,congruent,4.96875,0.96875,5,4.3213367462158203e-07,4.112720489501953e-06,0.00015354156494140625,0.029296875,0.96875,1.0
39,excitedly,incongruent,1.625,0.62109375,2,0.376953125,0.62109375,0.000728607177734375,6.288290023803711e-06,2.041459083557129e-06,1.0
39,solemnly,incongruent,2.0,0.99609375,2,0.00102996826171875,0.99609375,0.002471923828125,2.7418136596679688e-05,6.943941116333008e-06,1.0
40,car,congruent,2.015625,0.9765625,2,0.0004215240478515625,0.9765625,0.02294921875,9.393692016601562e-05,9.894371032714844e-06,1.0
40,sock,congruent,2.0,0.99609375,2,0.0003337860107421875,0.99609375,0.003173828125,3.0994415283203125e-05,1.8835067749023438e-05,1.0
40,car,incongruent,2.015625,0.9921875,2,0.000904083251953125,0.9921875,0.008544921875,1.2874603271484375e-05,2.2351741790771484e-06,1.0
40,sock,incongruent,1.96875,0.96875,2,0.029296875,0.96875,0.000537872314453125,3.1888484954833984e-06,9.834766387939453e-06,1.0
41,naked,congruent,1.015625,0.98046875,1,0.98046875,0.0179443359375,0.0001373291015625,4.708766937255859e-06,2.518296241760254e-06,1.0
41,overdressed,congruent,4.96875,0.9765625,5,0.00012063980102539062,9.393692016601562e-05,0.0004215240478515625,0.02294921875,0.9765625,1.0
41,naked,incongruent,1.9765625,0.98046875,2,0.0179443359375,0.98046875,0.000423431396484375,5.334615707397461e-06,5.334615707397461e-06,1.0
41,overdressed,incongruent,1.0,1.0,1,1.0,0.0003795623779296875,5.817413330078125e-05,8.940696716308594e-06,1.6689300537109375e-05,1.0
42,lively,congruent,5.0,1.0,5,1.126900315284729e-07,2.1047890186309814e-07,1.0654330253601074e-06,1.150369644165039e-05,1.0,1.0
42,shy,congruent,3.0,1.0,3,3.293156623840332e-06,0.000553131103515625,1.0,0.00012302398681640625,5.029141902923584e-07,1.0
42,lively,incongruent,1.9921875,0.9921875,2,0.006683349609375,0.9921875,0.00115966796875,3.2633543014526367e-06,1.3634562492370605e-06,1.0
42,shy,incongruent,2.0,0.99609375,2,0.002471923828125,0.99609375,0.00070953369140625,4.202127456665039e-06,1.2069940567016602e-06,1.0
43,flattered,congruent,4.0,0.98828125,4,2.1219253540039062e-05,0.00020122528076171875,0.00148773193359375,0.98828125,0.010986328125,1.0
43,offended,congruent,2.0,0.99609375,2,0.000553131103515625,0.99609375,0.00150299072265625,7.486343383789062e-05,1.1444091796875e-05,1.0
43,flattered,incongruent,1.9921875,0.9921875,2,0.008544921875,0.9921875,0.00042724609375,6.9141387939453125e-06,2.8759241104125977e-06,1.0
43,offended,incongruent,1.9921875,0.9921875,2,0.008544921875,0.9921875,0.000701904296875,1.8715858459472656e-05,1.0013580322265625e-05,1.0
44,cellmate,congruent,4.0,0.99609375,4,6.943941116333008e-06,5.817413330078125e-05,0.00070953369140625,0.99609375,0.002471923828125,1.0
44,grandkid,congruent,5.0,1.0,5,9.424984455108643e-07,8.307397365570068e-07,4.798173904418945e-06,3.528594970703125e-05,1.0,1.0
44,cellmate,incongruent,1.0,1.0,1,1.0,0.000804901123046875,3.123283386230469e-05,8.307397365570068e-07,3.293156623840332e-06,1.0
44,grandkid,incongruent,1.015625,0.984375,1,0.984375,0.0140380859375,9.489059448242188e-05,2.518296241760254e-06,6.854534149169922e-06,1.0
45,fired,congruent,4.96875,0.96875,5,9.34600830078125e-05,3.4332275390625e-05,0.0003261566162109375,0.029296875,0.96875,1.0
45,promoted,congruent,5.0,1.0,5,1.5497207641601562e-06,6.48200511932373e-07,2.2649765014648438e-06,3.123283386230469e-05,1.0,1.0
45,fired,incongruent,1.0,1.0,1,1.0,7.486343383789062e-05,5.424022674560547e-06,1.126900315284729e-07,5.029141902923584e-07,1.0
45,promoted,incongruent,1.0,1.0,1,1.0,5.14984130859375e-05,1.2993812561035156e-05,5.699694156646729e-07,2.562999725341797e-06,1.0
46,celebration,congruent,5.0,1.0,5,1.0654330253601074e-06,3.9301812648773193e-07,1.0654330253601074e-06,1.4722347259521484e-05,1.0,1.0
46,shooting,congruent,1.7890625,0.7734375,2,0.2216796875,0.7734375,0.006683349609375,4.506111145019531e-05,3.981590270996094e-05,1.0
46,celebration,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,2.753734588623047e-05,1.5497207641601562e-06,7.867813110351562e-06,1.0
46,shooting,incongruent,1.0,1.0,1,1.0,0.000553131103515625,5.14984130859375e-05,3.9301812648773193e-07,2.562999725341797e-06,1.0
47,beer,congruent,5.0,1.0,5,7.338821887969971e-07,3.46451997756958e-07,2.2649765014648438e-06,4.5299530029296875e-05,1.0,1.0
47,crayon,congruent,4.03125,0.9609375,4,1.3187527656555176e-06,1.2516975402832031e-05,0.00017261505126953125,0.9609375,0.037353515625,1.0
47,beer,incongruent,1.0,1.0,1,1.0,0.00150299072265625,9.584426879882812e-05,1.3709068298339844e-06,2.250075340270996e-06,1.0
47,crayon,incongruent,1.0,1.0,1,1.0,6.628036499023438e-05,6.973743438720703e-06,5.029141902923584e-07,3.293156623840332e-06,1.0
48,taxi,congruent,5.0,1.0,5,3.0547380447387695e-07,3.46451997756958e-07,1.996755599975586e-06,3.528594970703125e-05,1.0,1.0
